SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13 ; 14 ; 15 ; 16 ; 17 ; 18 ; 19 ; 20 ; 21 ; 22 ; 23 ;  Total geral  ;X;Y
10049;4103;1;2;MARIA LUCIA PETIT, RUA;313;;;;;;;;;;;;;;;; 1 ;;;;;;;;; 1 ;606194.31;7808648.09
10050;504;1;1;AMERICO VESPUCIO, AVE;1271;;;;;; 2 ; 4 ; 5 ; 1 ; 3 ;; 2 ; 2 ; 2 ; 5 ; 7 ; 20 ; 19 ; 14 ;; 1 ; 1 ;;; 88 ;608808.33;7799724.18
10050;504;2;1;AMERICO VESPUCIO, AVE;1271;;;;;;;;;;;;;;;;;;;;;; 10 ;;; 10 ;608808.33;7799724.18
10051;503;1;1;AMERICO VESPUCIO, AVE;1278;;;;;; 5 ; 5 ; 7 ;;; 1 ; 6 ;; 2 ; 1 ;; 10 ; 6 ; 4 ;;;;;; 46 ;608787.8;7799737.17
10051;503;2;1;AMERICO VESPUCIO, AVE;1278;;;;;;;;;;;;;;;;;;;;;; 2 ;;; 2 ;608787.8;7799737.17
10052;503;1;1;AMERICO VESPUCIO, AVE;2000;;;;;; 2 ; 2 ;;; 3 ;; 4 ;; 1 ;;; 2 ;;;;;;;; 14 ;608666.03;7799284.62
10052;9404;1;2;AMERICO VESPUCIO, AVE;2000;;;;;; 4 ;;;;;;;;;;;;;;;;;;; 4 ;608666.03;7799284.62
10053;503;1;1;AMERICO VESPUCIO, AVE;2884;;;;;; 4 ; 1 ; 1 ; 4 ;;;;;; 1 ;; 3 ;; 11 ;;;;;; 26 ;608441.64;7799153.08
10053;4032;1;1;AMERICO VESPUCIO, AVE;2884;;; 1 ;;;;;;;;;;;;;;;;;;; 2 ;;; 3 ;608441.64;7799153.08
10055;608;6;1;ANDRADA E SILVA, RUA;268;;;;;;; 22 ;;;;;;;;;;;;;;;;;; 22 ;605431.72;7806965.98
10056;4205;1;2;ANDRE DE MELO E CASTRO, RUA;228;;;;;;;;;;;;;; 1 ;; 3 ;;;;;;;;; 4 ;609473.75;7801159.06
10057;64;1;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;; 2 ;;;;;;;;;;;;;;;;;; 2 ;608863.56;7803739.05
10057;64;3;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;; 1 ;;;;;;; 1 ;;;;;;;;;; 3 ;608863.56;7803739.05
10057;67;1;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;;;;;;;;;; 1 ;;;; 1 ;; 2 ;608863.56;7803739.05
10057;506;1;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;; 5 ;;;;;;;;;;;;;;;;;; 5 ;608863.56;7803739.05
10058;503;1;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;; 2 ; 19 ; 3 ; 4 ; 7 ; 2 ;; 3 ; 2 ; 1 ; 11 ; 8 ; 24 ;;;;;;; 87 ;608909.9;7803614.33
10058;503;2;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;;;;;;;;;;;;;;;;;; 5 ;;; 5 ;608909.9;7803614.33
10058;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;; 2 ; 2 ;; 7 ; 2 ;; 1 ;;; 3 ;; 2 ; 4 ; 3 ;;;;;; 25 ;608909.9;7803614.33
10059;64;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;; 1 ;;;;;;;;;;; 1 ;608535.23;7803624.46
10059;64;3;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;;;;; 6 ;;;;;;;; 6 ;608535.23;7803624.46
10059;67;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;;;;; 2 ; 2 ;;;;;;; 5 ;608535.23;7803624.46
10059;504;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;; 2 ;;;;;;;;; 2 ; 2 ; 4 ;;;;;; 10 ;608535.23;7803624.46
10059;506;3;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;;;;;;; 1 ;;;;;; 1 ;608535.23;7803624.46
10059;506;4;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;;;;;; 1 ;;;;;;; 1 ;608535.23;7803624.46
10059;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;; 1 ;; 1 ;;;;;;;;;;;;;;;; 3 ;608535.23;7803624.46
10059;5401;1;2;ANTONIO ABRAHAO CARAM, AVE;264;;;;;; 2 ;;;;;;;;;;;;;;;;;;; 2 ;608535.23;7803624.46
10060;64;3;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;;;;;; 9 ;;;;;;; 9 ;608386.61;7803572.74
10060;67;1;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;;;; 1 ; 2 ; 1 ;;;;;;; 5 ;608386.61;7803572.74
10060;67;5;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;;;;;; 1 ;;;;;;; 1 ;608386.61;7803572.74
10060;504;1;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;; 2 ;;; 1 ; 2 ; 4 ;;;;;;; 9 ;608386.61;7803572.74
