SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23; Total geral ;X;Y
10925;624;1;1;PADRE PEDRO PINTO, RUA;4951;;;;;;1;1;6;;2;;;;1;;;;;;;;;;;11;606682.61;7809918.06
10925;624;2;1;PADRE PEDRO PINTO, RUA;4951;;;;;3;;;;;;;;;;;;;;;;;;;;3;606682.61;7809918.06
10925;625;1;1;PADRE PEDRO PINTO, RUA;4951;;;;;;;;;;;;;;;;;18;;;;;;;;18;606682.61;7809918.06
10925;626;6;1;PADRE PEDRO PINTO, RUA;4951;;;;;;3;2;;;;;;;;2;;;;;;;;;;8;606682.61;7809918.06
12514;624;1;1;COVA IRIA, RUA;425;;;;;;12;8;4;;4;2;;1;;2;22;3;;1;;1;;;;61;605187.85;7810717.11
10930;621;1;1;PADRE PEDRO PINTO, RUA;5891;;;;3;;4;;2;;;2;1;;;;2;5;;;;;;1;;20;605700.71;7809958.92
10930;622;1;1;PADRE PEDRO PINTO, RUA;5891;;;;;;8;3;4;;;;;;;;;;;1;;;;;;17;605700.71;7809958.92
10930;623;1;1;PADRE PEDRO PINTO, RUA;5891;;;;;;3;8;2;9;9;1;;1;;;;;2;;;;;;;35;605700.71;7809958.92
10930;624;1;1;PADRE PEDRO PINTO, RUA;5891;;;;;;1;;4;1;;;;1;7;;1;;;;;2;;;;17;605700.71;7809958.92
10923;607;1;1;PADRE PEDRO PINTO, RUA;3165;;;;;;1;1;3;2;;;4;1;1;;;2;;1;;;;;;17;606981.75;7809896
10923;621;1;1;PADRE PEDRO PINTO, RUA;3165;;;;;;1;;1;;;2;;;;0;;10;;;;1;;;;15;606981.75;7809896
10923;623;1;1;PADRE PEDRO PINTO, RUA;3165;;;;;;2;;;;;;;1;;;;4;0;;;;;;;7;606981.75;7809896
10923;624;1;1;PADRE PEDRO PINTO, RUA;3165;;;;;;;;1;;;;9;;1;2;;;;;;;;;;12;606981.75;7809896
10923;624;2;1;PADRE PEDRO PINTO, RUA;3165;;;;;2;;;;;;;;;;;;;;;;;;;;2;606981.75;7809896
10923;625;1;1;PADRE PEDRO PINTO, RUA;3165;;;;;;1;;;;;;;;;0;;18;1;;;;;;;20;606981.75;7809896
10923;626;6;1;PADRE PEDRO PINTO, RUA;3165;;;;;;1;1;5;5;;1;;;;2;;3;1;;;;;;;20;606981.75;7809896
10934;624;1;1;PADRE PEDRO PINTO, RUA;6150;;;;;;;;;;2;;;;;;;;;1;;;;;;3;605410.78;7809998.28
10919;607;1;1;PADRE PEDRO PINTO, RUA;2700;;;;;;;1;1;;;3;;;;;3;;;;;;;;;8;607572.53;7809807.76
10919;621;1;1;PADRE PEDRO PINTO, RUA;2700;;;;;;;;;;;;;;;;;;;;;1;;;;1;607572.53;7809807.76
10919;623;1;1;PADRE PEDRO PINTO, RUA;2700;;;;;;;;;;;;;;;;;;;1;1;;;;;2;607572.53;7809807.76
10919;624;1;1;PADRE PEDRO PINTO, RUA;2700;;;;;;;;;;;1;;;;;;;;2;;1;;;;4;607572.53;7809807.76
10919;625;1;1;PADRE PEDRO PINTO, RUA;2700;;;;;;;;;;;;;;;;;;3;;;;;;;3;607572.53;7809807.76
10919;627;6;1;PADRE PEDRO PINTO, RUA;2700;;;;;;;;1;;1;;;;;;;;;;;;1;;;3;607572.53;7809807.76
10918;607;1;1;PADRE PEDRO PINTO, RUA;2540;;;;;;;;;;;;3;;;1;4;1;2;3;4;;1;1;;21;607688.78;7809717.07
10918;621;1;1;PADRE PEDRO PINTO, RUA;2540;;;;;;;;1;;;;;;;;;;;;;;;;;1;607688.78;7809717.07
10918;623;1;1;PADRE PEDRO PINTO, RUA;2540;;;;;;;;;;;;;;;;;;;1;;;;;;1;607688.78;7809717.07
10918;624;1;1;PADRE PEDRO PINTO, RUA;2540;;;;;;;;;;;1;4;;;;;;;;;1;;;;6;607688.78;7809717.07
10918;625;1;1;PADRE PEDRO PINTO, RUA;2540;;;;;;;;;;;;;;;;;21;;;;1;;;;22;607688.78;7809717.07
10918;627;6;1;PADRE PEDRO PINTO, RUA;2540;;;;;;;1;;1;1;;;;2;1;;1;;;;;;;;7;607688.78;7809717.07
10918;634;1;1;PADRE PEDRO PINTO, RUA;2540;;;;;;1;3;5;1;4;;;1;;1;;;3;2;3;;;;;25;607688.78;7809717.07
10918;634;4;1;PADRE PEDRO PINTO, RUA;2540;;;;;;;;;;;2;;;;1;;;1;;5;;;;;10;607688.78;7809717.07
10918;640;1;1;PADRE PEDRO PINTO, RUA;2540;;;;;;1;1;2;2;1;3;0;8;0;0;;4;28;;;15;;;;65;607688.78;7809717.07
11516;626;6;1;CONCEICAO SILVANA, RUA;13;;;;;2;6;13;5;5;4;;5;5;;;2;6;;;;68;;;;120;605915.24;7810976.29
11781;626;6;1;CANDIDA MARIA DA SILVA, RUA;422;;;;;13;14;31;10;6;5;3;5;5;0;30;2;2;1;4;;;;;;129;605934.43;7811802.36
10234;607;1;1;JOSE MAURICIO BRANDAO, RUA;21;;;;;;;1;;;;;;;;1;;1;3;;;;;;;6;606193.63;7810005
10234;625;1;1;JOSE MAURICIO BRANDAO, RUA;21;;;;;;;;;;;;;;1;;;;;;;;;;;1;606193.63;7810005
10234;626;6;1;JOSE MAURICIO BRANDAO, RUA;21;;;;;;1;1;;;1;;;;;;;;3;;1;;;;;7;606193.63;7810005
11761;626;6;1;DIMAS PEREIRA LOPES, RUA;16;;;;;7;10;5;1;1;;;2;;0;;;;;;;;;;;27;606068.65;7811595.59
11779;626;6;1;CANDIDA MARIA DA SILVA, RUA;342;;;;;10;8;5;2;;1;;;;;;;2;2;;;;2;;;33;605924.74;7811688.2
10921;607;1;1;PADRE PEDRO PINTO, RUA;2987;;;;;;1;;1;2;1;;;2;1;;;;1;2;;;;;;12;607285.53;7809878.78
10921;622;1;1;PADRE PEDRO PINTO, RUA;2987;;;;;;1;1;;;;;;;;;;;;;;;;;;2;607285.53;7809878.78
10921;623;1;1;PADRE PEDRO PINTO, RUA;2987;;;;;;1;1;1;;;1;;;;;;3;1;;;;;;;8;607285.53;7809878.78
10921;624;1;1;PADRE PEDRO PINTO, RUA;2987;;;;;;;;;;;;7;;4;;44;;;;;;;;;55;607285.53;7809878.78
10921;625;1;1;PADRE PEDRO PINTO, RUA;2987;;;;;;;;;;;;2;;;;;;;;;;;;;2;607285.53;7809878.78
10921;626;6;1;PADRE PEDRO PINTO, RUA;2987;;;;;;4;2;3;;1;;1;;;;;1;1;;;;1;;;15;607285.53;7809878.78
10921;627;6;1;PADRE PEDRO PINTO, RUA;2987;;;;;4;10;19;8;2;6;4;1;2;0;;;1;4;0;2;;;;;64;607285.53;7809878.78
11718;626;6;1;EDMAR COLINI FERREIRA, RUA;613;;;;;16;17;28;6;;3;3;1;5;;68;;3;4;1;;;;;;155;605853.98;7811803.84
10179;607;1;1;JOSE FELIX MARTINS, RUA;205;;;;;1;5;7;1;6;7;4;4;9;1;;1;1;;;;;;;;48;606664.02;7811842.7
10179;626;6;1;JOSE FELIX MARTINS, RUA;205;;;;;1;3;;2;;;;;;;;2;;;;;;;;;9;606664.02;7811842.7
10179;627;6;1;JOSE FELIX MARTINS, RUA;205;;;;2;8;20;18;11;1;1;;1;;0;1;;24;2;0;;;;;;90;606664.02;7811842.7
50096;626;6;1;OITO, RUA;45;;;;;;9;3;;5;;1;;5;;;;;;;;;;;;23;606324.42;7812145.22
11425;626;6;1;JOVINO RODRIGUES PEGO, RUA;78;;;;;2;9;10;1;3;1;;4;;;;;2;;;;;;;;32;606093.82;7810690.9
50094;626;6;1;QUINZE, RUA;247;;;;;18;11;17;7;1;1;;5;;;4;;251;;;;;;;;316;606123.35;7812367.66
11717;626;6;1;EDMAR COLINI FERREIRA, RUA;505;;;;;3;6;11;1;6;1;1;1;5;;2;3;5;5;;;;;;;52;605833.8;7811582.72
12594;626;6;1;EDMAR COLINI FERREIRA, RUA;165;;;;;2;5;3;2;4;1;3;3;5;0;2;;;1;;1;;;;;33;605782.98;7811194.78
50108;626;6;1;OITO, RUA;144;;;;;7;2;2;;1;;;;;;;;;;1;;;;;;14;606224.74;7812260.03
12553;626;6;1;JOSE DE LARA RESENDE, RUA;228;;;;;4;;1;3;2;;;1;;;;;;;;;;;;;11;606507.68;7812203.22
11839;626;6;1;AJAIR DE ALMEIDA COSTA, RUA;625;;;;;1;2;6;;;;;;;;;;;;;;;;;;9;605951.54;7810826.44
11402;626;6;1;JORDELINA MARIA DO CARMO, RUA;185;;;;;2;2;5;1;4;;1;3;;;;;2;;;;;;;;21;606143.16;7810550.15
50121;626;6;1;QUATORZE, RUA;145;;;;;5;;6;;;;1;1;;;;;1;;1;;;;;;16;606172.45;7812397.14
11714;626;6;1;EDMAR COLINI FERREIRA, RUA;259;;;;;5;2;5;1;;2;1;;;;;2;1;;;;;;;;20;605820.05;7811384.8
11767;626;6;1;NATALICIO DE ARAUJO SILVA, RUA;395;;;;;2;3;7;;;;;;;;;;;;;;;;;;12;606299.06;7811706.88
11765;626;6;1;NATALICIO DE ARAUJO SILVA, RUA;207;;;;;7;6;5;;;;;1;;;;;2;;;;;;;;21;606181.97;7811677.7
11758;626;6;1;GERALDO ILIDIO TEIXEIRA, RUA;61;;;;;2;3;4;1;1;;;;;;;;2;;1;;;;;;16;606362.41;7811772.13
11758;626;10;1;GERALDO ILIDIO TEIXEIRA, RUA;61;;;;;;;;;;;;;;;;;;;;;2;;;;2;606362.41;7811772.13
50029;607;1;1;JOSE MARIA DA COSTA, AVE;215;;;;;1;3;8;4;2;4;1;3;6;2;1;1;2;;;;;;;;39;606560.06;7812236.99
50029;626;6;1;JOSE MARIA DA COSTA, AVE;215;;;;;2;4;1;2;;;;;;;;;2;;;;;;;;12;606560.06;7812236.99
11719;626;6;1;EDMAR COLINI FERREIRA, RUA;684;;;;;;;;;;;;;;;;;;;1;;;;;;1;605858.43;7811793.74
11818;626;6;1;VILARINHO, AVE;5900;;;;;;;;;;;;;;;;;;;1;;;;;;1;606113.5;7810234.02
11004;510;1;1;PORTUGAL, AVE;3060;;;;;;1;1;;1;1;15;;;;6;0;;1;4;9;;;;;39;607541.15;7805232.72
11004;614;1;1;PORTUGAL, AVE;3060;;;;;2;8;17;10;6;2;8;3;2;;8;2;2;6;1;;;;;;78;607541.15;7805232.72
11004;614;6;1;PORTUGAL, AVE;3060;;;;;;;;;;;;;;;;;;;;;1;;;;1;607541.15;7805232.72
11004;614;2;1;PORTUGAL, AVE;3060;;;;;;;;;;;;;;;;;;;;;;1;1;;2;607541.15;7805232.72
11004;614;3;1;PORTUGAL, AVE;3060;;;;;;2;1;;;;;3;;;;1;;;;;2;;;;9;607541.15;7805232.72
11004;614;4;1;PORTUGAL, AVE;3060;;;;;;4;3;;;;;;;;;;;;;;;;;;8;607541.15;7805232.72
11004;615;1;1;PORTUGAL, AVE;3060;;;;;3;12;15;14;7;2;4;1;1;;31;;2;32;1;5;;;;;132;607541.15;7805232.72
11004;616;1;1;PORTUGAL, AVE;3060;;;;1;17;32;33;26;13;12;5;3;6;4;4;1;12;12;10;3;;;;;195;607541.15;7805232.72
11004;618;1;1;PORTUGAL, AVE;3060;;;;;23;17;20;25;4;11;1;3;1;2;9;11;10;23;8;3;;;;;171;607541.15;7805232.72
11004;618;5;1;PORTUGAL, AVE;3060;;;;;;;;;;;;;;;;;;;;;;3;;;3;607541.15;7805232.72
11004;643;1;1;PORTUGAL, AVE;3060;;;;;;12;15;17;6;;1;;23;;;20;;4;1;;;;;;98;607541.15;7805232.72
11577;614;3;1;MARIA GERTRUDES SANTOS, RUA;199;;;;;;3;;;3;;;4;;;;;;;;;;;;;9;604819.73;7808309.79
11577;614;4;1;MARIA GERTRUDES SANTOS, RUA;199;;;;;;2;5;;;;;;;;;;;;;;;;;;7;604819.73;7808309.79
11577;615;1;1;MARIA GERTRUDES SANTOS, RUA;199;;;;;5;8;8;5;4;2;;;5;;2;5;;;1;;;;;;46;604819.73;7808309.79
11577;616;1;1;MARIA GERTRUDES SANTOS, RUA;199;;;;1;;1;2;6;6;6;5;3;6;5;;1;4;2;;0;;;;;49;604819.73;7808309.79
11588;616;1;1;RADIALISTA JOSUE POLICARPO, RUA;207;;;;;;;;;1;;;;;1;;;0;;3;;;;;;6;604153.85;7808942.24
10200;608;1;1;ANTONIO JOSE DOS SANTOS, RUA;305;;;;;1;3;3;5;4;;12;3;1;4;1;3;3;;;;;;;;42;605115.72;7807496.35
10200;614;1;1;ANTONIO JOSE DOS SANTOS, RUA;305;;;;;1;24;28;15;11;4;3;25;9;;8;2;1;4;1;3;1;;;;140;605115.72;7807496.35
10200;614;6;1;ANTONIO JOSE DOS SANTOS, RUA;305;;;;;;;;;;;;;;;;;;;;;1;;;;1;605115.72;7807496.35
10200;614;3;1;ANTONIO JOSE DOS SANTOS, RUA;305;;;;;;;2;;1;33;;3;6;;;1;;;;;;;;;46;605115.72;7807496.35
10200;614;4;1;ANTONIO JOSE DOS SANTOS, RUA;305;;;;;;4;2;;;;;;;;;;;;;;;;;;7;605115.72;7807496.35
10200;616;1;1;ANTONIO JOSE DOS SANTOS, RUA;305;;;;;5;1;8;6;14;12;9;2;;9;3;1;8;7;;;;;;;85;605115.72;7807496.35
11000;614;1;1;PORTUGAL, AVE;2200;;;;;;;;;;;;4;;;2;0;;;;;;;;;6;607227;7805183.17
11000;614;3;1;PORTUGAL, AVE;2200;;;;;;;;;;;;;;;;1;;;;;;;;;1;607227;7805183.17
11000;615;1;1;PORTUGAL, AVE;2200;;;;;1;1;;;;;;;;;;;;1;;1;1;1;;;6;607227;7805183.17
11000;616;1;1;PORTUGAL, AVE;2200;;;;;;;;;1;;;;;;;;3;2;0;;;;;;7;607227;7805183.17
11000;618;1;1;PORTUGAL, AVE;2200;;;;;;;;;1;;1;1;;;;3;;;1;;;;;;8;607227;7805183.17
11000;643;1;1;PORTUGAL, AVE;2200;;;;;;;1;1;;;;;;28;;2;;;;;;;;;32;607227;7805183.17
11578;614;3;1;MARIA GERTRUDES SANTOS, RUA;357;;;;;;4;1;;3;;;4;3;;;;;;;;;;;;15;604587.99;7808442.09
11578;614;4;1;MARIA GERTRUDES SANTOS, RUA;357;;;;;;2;2;5;;;;;;;;;;;;;;;;;9;604587.99;7808442.09
11578;615;1;1;MARIA GERTRUDES SANTOS, RUA;357;;;;;9;8;8;18;6;8;1;2;;;66;1;2;28;2;;1;1;;;162;604587.99;7808442.09
11578;616;1;1;MARIA GERTRUDES SANTOS, RUA;357;;;;4;2;8;16;10;6;7;5;5;2;4;;;6;5;2;;;;;;83;604587.99;7808442.09
11578;616;4;1;MARIA GERTRUDES SANTOS, RUA;357;;;;;;;;;;;;;;;;;;;;;1;;;;1;604587.99;7808442.09
10204;614;3;1;ANTONIO JOSE DOS SANTOS, RUA;565;;;;;;2;;;;33;;1;;1;;;;;;;;;;;37;605017.71;7808136.41
10204;614;4;1;ANTONIO JOSE DOS SANTOS, RUA;565;;;;;;3;2;;;;;;;;;;;;;;;;;;6;605017.71;7808136.41
10204;616;1;1;ANTONIO JOSE DOS SANTOS, RUA;565;;;;4;;2;7;2;4;2;;3;6;;3;;6;5;;;;;;;45;605017.71;7808136.41
10204;616;4;1;ANTONIO JOSE DOS SANTOS, RUA;565;;;;;;;;;;;;;;;;;;;;;1;;;;1;605017.71;7808136.41
11564;614;4;1;RADIALISTA MACLEREVSKI, RUA;183;;;;;;4;2;;;;;;;;;;;;;;;;;;7;604195.45;7808749.98
11564;616;1;1;RADIALISTA MACLEREVSKI, RUA;183;;;;;7;6;8;4;3;1;3;;;;;;;2;;;;;;;34;604195.45;7808749.98
50079;616;1;1;CLEIDE APARECIDA, RUA;285;;;;1;38;62;55;55;24;9;4;12;2;3;7;2;2;5;3;2;;;;;285;603444.59;7808810.71
50079;616;3;1;CLEIDE APARECIDA, RUA;285;;;;;;;;;;;;;;;;;;;;;;7;;;7;603444.59;7808810.71
50079;616;4;1;CLEIDE APARECIDA, RUA;285;;;;;;;;;;;;;;;;;;;;;3;;;;3;603444.59;7808810.71
10197;614;3;1;ANTONIO JOSE DOS SANTOS, RUA;66;;;;;;;;;;;;1;;;;1;;;1;2;;;1;;6;605109.2;7807597.65
10197;616;1;1;ANTONIO JOSE DOS SANTOS, RUA;66;;;;;;;;;;2;2;4;;6;;1;3;2;0;0;;;;;22;605109.2;7807597.65
10199;616;1;1;ANTONIO JOSE DOS SANTOS, RUA;300;;;;;;;;;;1;;1;1;;1;;;2;0;1;;;;;8;605127.3;7807488.97
11001;510;1;1;PORTUGAL, AVE;2481;;;;;;;1;;1;;;;;;;0;;;;;;;;;3;607495.15;7805228.02
11001;510;2;1;PORTUGAL, AVE;2481;;;;;;;;;;;;;;;;;;;;;;3;;;3;607495.15;7805228.02
11001;614;1;1;PORTUGAL, AVE;2481;;;;;;;;;1;;;;;;0;;8;1;3;1;;;;;14;607495.15;7805228.02
11001;614;2;1;PORTUGAL, AVE;2481;;;;;;;;;;;;;;;;;;;;;;;2;;2;607495.15;7805228.02
11001;614;3;1;PORTUGAL, AVE;2481;;;;;;;;;;;;1;;;;1;;;;1;;;;;3;607495.15;7805228.02
11001;615;1;1;PORTUGAL, AVE;2481;;;;;;;;;;;;1;1;30;;1;1;1;1;;1;3;;;40;607495.15;7805228.02
11001;616;1;1;PORTUGAL, AVE;2481;;;;;;;;1;;1;;1;;;1;1;1;9;1;;;;;;17;607495.15;7805228.02
11001;616;3;1;PORTUGAL, AVE;2481;;;;;;;;;;;;;;;;;;;;;;6;2;;8;607495.15;7805228.02
11001;618;1;1;PORTUGAL, AVE;2481;;;;;;;1;;;2;;2;;1;;;1;;;;4;;;;12;607495.15;7805228.02
11001;618;4;1;PORTUGAL, AVE;2481;;;;;;;;;;;;;;;;;2;;;;;9;;;11;607495.15;7805228.02
11001;643;1;1;PORTUGAL, AVE;2481;;;;;;;;;1;;2;;;;;;2;;;;;;;;6;607495.15;7805228.02
