SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Total geral;X;Y
10027;638;1;1;LEONTINO FRANCISCO ALVES, AVE;489;;;;;3;7;10;5;;;1;2;;;;;2;;;1;;;;;31;609098.08;7810295.17
10028;631;1;1;LEONTINO FRANCISCO ALVES, AVE;540;;;;;;1;;;;;;;;;;;;;;;;;;;1;609347.49;7810390.29
10028;631;2;1;LEONTINO FRANCISCO ALVES, AVE;540;;;1;;5;;;;;;;;;;;;;;;;;;;;6;609347.49;7810390.29
10029;631;1;1;LEONTINO FRANCISCO ALVES, AVE;642;;;;;;4;;;;;;;;;;;;;;;;;;;4;608937.4;7810251.01
10029;631;2;1;LEONTINO FRANCISCO ALVES, AVE;642;;;;;3;;;;;;;;;;;;;;;;;;;;3;608937.4;7810251.01
10030;3302B;1;1;JOAO MOREIRA DA ROCHA, RUA;21;;;;;;;;;2;;;;;;;;;;;;;;;;2;606536.48;7803065.94
10030;3302B;2;1;JOAO MOREIRA DA ROCHA, RUA;21;;;;;1;;5;;;;;;;;;1;7;;;;;;;;13;606536.48;7803065.94
10031;9503;1;2;CYRO VAZ DE MELO, RUA;240;;;;;;;10;9;4;2;3;3;1;6;4;2;;2;1;;;;1;;48;610269.49;7803710.12
10032;9503;1;2;CYRO VAZ DE MELO, RUA;536;;;;;;1;14;25;5;2;4;9;;14;5;;6;5;3;2;;;;;94;610506.22;7803616.24
10034;619;2;1;ALVARES DE AZEVEDO, RUA;66;;;;1;;;;;;;;;;;;;;;;;;;;;1;607823.72;7807736.22
10034;619;3;1;ALVARES DE AZEVEDO, RUA;66;;;;;;9;5;1;;;8;1;;;;;;3;2;;;;;;30;607823.72;7807736.22
10035;4205;1;1;ALVARO MATA, RUA;523;;;;;;;;;;;;;;;1;;;;;;;;;;1;609023.7;7800997.92
10035;4205;1;2;ALVARO MATA, RUA;523;;;;;;;1;;;;;;;;;;;;1;2;;;;;5;609023.7;7800997.92
10036;9501;1;2;IGINO BONFIOLI, RUA;47;;;;;;5;9;4;3;3;;;;;;1;;;3;;;2;;2;32;610001.78;7804146.41
10036;9501;7;2;IGINO BONFIOLI, RUA;47;;;;;;;;1;3;;3;;3;2;;;;2;;;;;1;;15;610001.78;7804146.41
10037;9501;1;1;IGINO BONFIOLI, RUA;118;;;;;;;;;1;;;;;;;;;;;;;;;;1;609945.89;7804199.28
10038;9501;1;2;IGINO BONFIOLI, RUA;225;;;;;;;;3;;;;;;;;;;4;;;;;;;6;609862.21;7804247.03
10038;9501;7;2;IGINO BONFIOLI, RUA;225;;;;;;;;;;;;;;;;;;2;;;;;;;2;609862.21;7804247.03
10041;504;1;1;AMERICO VESPUCIO, AVE;365;;;;;;4;9;18;3;;1;7;8;;3;2;13;19;2;;;;;;88;609422.83;7800548.61
10041;504;2;1;AMERICO VESPUCIO, AVE;365;;;;;;;;;;;;;;;;;;;;;1;;;;1;609422.83;7800548.61
