SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23; Total geral ;X;Y
11887;637;4;1;LUANDA, RUA;250;;;;;;;2;4;;;;;;;;;;;;;;;;;6;610224.65;7810715.5
11888;631;2;1;LUANDA, RUA;264;;;;;1;;;;;;;;;;;;;;;;;;;;1;610238.65;7810730.46
11891;504;1;1;DEPUTADO JOSE RAIMUNDO, RUA;445;;;;;1;;4;;;;;;;;;;1;1;;;;;;;7;610897.29;7803388.86
11891;5104;1;1;DEPUTADO JOSE RAIMUNDO, RUA;445;;;;;;9;7;14;7;3;;;1;;;4;1;1;3;1;;;;;51;610897.29;7803388.86
11891;5104;3;1;DEPUTADO JOSE RAIMUNDO, RUA;445;;;;;;2;5;9;4;7;;;1;4;;;;;1;;;;;;34;610897.29;7803388.86
11893;5104;1;1;DOUTOR JOAO MIRANDA, RUA;30;;;;;;1;;;;;;;;;;;3;;;;;;;;4;611496.38;7803490.11
11893;5104;3;1;DOUTOR JOAO MIRANDA, RUA;30;;;;;;;2;;8;;;;;4;;;;2;;;;;;;17;611496.38;7803490.11
11894;5104;1;1;DOUTOR JOAO MIRANDA, RUA;152;;;;;;4;7;;2;;;2;2;;;;;;;;;;;;16;611380.36;7803524.15
11894;5104;3;1;DOUTOR JOAO MIRANDA, RUA;152;;;;;;;;1;2;;;;;;;;;;;;;;;;3;611380.36;7803524.15
11895;504;1;1;ADAUTO FEITOSA, RUA;61;;;;;;;4;;;;;;;;;2;;;;;;;;;5;611172.21;7803450.67
11895;5104;1;1;ADAUTO FEITOSA, RUA;61;;;;;1;1;8;11;4;;4;5;3;;3;5;;2;3;;;;;;49;611172.21;7803450.67
11895;5104;3;1;ADAUTO FEITOSA, RUA;61;;;;;;;8;5;6;3;2;2;3;5;;;;4;4;;;;;;43;611172.21;7803450.67
11896;5201;3;1;SEBASTIAO DE BRITO, AVE;75;;;;;;2;10;7;6;;5;2;5;7;;4;2;6;4;;;;;;59;610294.97;7803630.13
11896;9503;1;1;SEBASTIAO DE BRITO, AVE;75;;;;;;1;1;;1;;;;;2;;1;3;1;;;;1;;;12;610294.97;7803630.13
11897;5201;3;2;SEBASTIAO DE BRITO, AVE;100;;;;;;1;;;;;;;1;1;;1;3;;;1;;1;;;10;610304.62;7803604.92
11898;5201;3;1;SEBASTIAO DE BRITO, AVE;307;;;;;;5;21;27;7;13;4;15;9;16;12;18;11;10;12;4;2;;2;5;192;610507.11;7803546.06
11898;9503;1;1;SEBASTIAO DE BRITO, AVE;307;;;;;;;2;1;;;1;;1;;;;1;;;;;;;;7;610507.11;7803546.06
11899;5201;3;2;SEBASTIAO DE BRITO, AVE;310;;;;;;1;;;;;2;2;;1;3;1;1;3;;;;;3;;17;610505.09;7803525.9
11900;5201;3;1;SEBASTIAO DE BRITO, AVE;525;;;;;;7;11;13;10;9;9;2;8;5;9;3;6;6;11;1;6;1;1;;119;610710.14;7803524.45
11900;9503;1;1;SEBASTIAO DE BRITO, AVE;525;;;;;;1;2;4;2;2;2;3;1;2;1;3;3;;;;;;;;28;610710.14;7803524.45
11901;503;1;1;SEBASTIAO DE BRITO, AVE;608;;;;;;;1;1;1;;;1;3;;;8;4;3;3;3;;;;;30;610780.17;7803473.84
11901;5201;3;2;SEBASTIAO DE BRITO, AVE;608;;;;;;;2;;;;;;;;;1;3;;;;;;;;6;610780.17;7803473.84
11902;9503;1;1;SEBASTIAO DE BRITO, AVE;635;;;;;;1;1;;;2;;;;;;1;1;;;;;;;;7;610967.05;7803444.12
11903;503;1;1;SEBASTIAO DE BRITO, AVE;636;;;;;;8;3;1;1;;;2;6;6;2;;1;2;6;;1;;;;40;610959.13;7803423.46
11903;503;2;1;SEBASTIAO DE BRITO, AVE;636;;;;;;;;;;;;;;;;;;;;;;;4;;4;610959.13;7803423.46
11903;5104;1;2;SEBASTIAO DE BRITO, AVE;636;;;;;;;;;;;;;;;;;1;;;;;;;;1;610959.13;7803423.46
11903;5104;3;1;SEBASTIAO DE BRITO, AVE;636;;;;;;;;;;;;;;;;;;;;;;1;;;1;610959.13;7803423.46
11904;503;1;1;SEBASTIAO DE BRITO, AVE;950;;;;;;;9;7;4;;6;;;;1;;4;3;;;;;;;34;611169.59;7803524.37
11904;5104;1;2;SEBASTIAO DE BRITO, AVE;950;;;;;;;;;;;;1;;;;2;;2;;;;;;;5;611169.59;7803524.37
11904;5104;3;1;SEBASTIAO DE BRITO, AVE;950;;;;;;;;;;2;2;;;;;;;;;;;;;;3;611169.59;7803524.37
11905;504;1;1;SEBASTIAO DE BRITO, AVE;1295;;;;;;;;3;;7;;1;;;;;;1;1;;;;;;13;611426.79;7803702.15
11905;9503;1;1;SEBASTIAO DE BRITO, AVE;1295;;;;;;4;12;2;1;;;5;3;;;;1;;2;;;;;;31;611426.79;7803702.15
11906;503;1;1;SEBASTIAO DE BRITO, AVE;1320;;;;;;5;14;1;1;;;;;;;;2;8;;;;;;;31;611472.39;7803704.73
11906;9503;1;2;SEBASTIAO DE BRITO, AVE;1320;;;;;;;;;;;;;;;1;;;2;;;;;;;3;611472.39;7803704.73
11907;503;1;1;SEBASTIAO DE BRITO, AVE;1342;;;;;;10;6;5;1;;;;2;;;;;;;;;;;;25;611341.93;7803628.36
11907;9503;1;2;SEBASTIAO DE BRITO, AVE;1342;;;;;;1;;;;;;;;;;;;;;;;;;;1;611341.93;7803628.36
11908;5201;3;2;MINISTRO OROZIMBO NONATO, RUA;515;;;;;;;;;;;;;;3;;1;;;;;3;1;;;8;611199.36;7803842.75
11908;9503;1;2;MINISTRO OROZIMBO NONATO, RUA;515;;;;;;;7;2;1;3;;;4;;1;2;;2;;;;;1;;23;611199.36;7803842.75
11909;5201;3;2;MINISTRO OROZIMBO NONATO, RUA;611;;;;;;1;;;;;;;;;2;;;3;;;;;;;6;611085.12;7803887.6
11909;9503;1;2;MINISTRO OROZIMBO NONATO, RUA;611;;;;;;1;;3;;;;1;1;;;;1;2;;;;;;;10;611085.12;7803887.6
11910;9503;1;2;RITA ALVES CASTANHEIRA, RUA;305;;;;;;3;6;3;4;3;2;3;1;;1;;;5;2;1;;1;;;35;611253.75;7803720.77
11911;5201;3;2;BENTO MENDES CASTANHEIRA, RUA;75;;;;;;;;1;;;;;;;;;;1;1;;;;;;4;610960.54;7803496.12
11912;5201;3;1;BENTO MENDES CASTANHEIRA, RUA;85;;;;;;1;14;1;14;5;3;7;2;3;3;3;3;2;7;;;;3;5;75;610971.59;7803515.83
11913;5201;3;1;BENTO MENDES CASTANHEIRA, RUA;231;;;;;;1;8;4;9;5;1;;2;3;5;3;2;2;;1;2;;;;48;611046.81;7803604.78
11914;5201;3;2;BENTO MENDES CASTANHEIRA, RUA;256;;;;;;;;;;;;;;;2;;;;;1;;;;;3;611068.24;7803626.5
11915;9503;1;2;LEOPOLDINA CARDOSO, RUA;280;;;;;;;2;;;;;3;1;;1;;;;;;;;;;7;610835.3;7803672.86
11916;5201;3;2;LEOPOLDINA CARDOSO, RUA;500;;;;;;;5;;;;;;1;;;4;1;1;1;;;1;;;15;610895.21;7803851.92
11916;9503;1;2;LEOPOLDINA CARDOSO, RUA;500;;;;;;5;13;10;4;2;4;3;3;4;1;;2;2;2;1;;;;;56;610895.21;7803851.92
11917;5201;3;2;MINISTRO IVAN LINS, RUA;170;;;;;;1;;;2;;;;;;;;;;;;;;;;3;610994.11;7803699.61
11918;5201;3;1;MINISTRO IVAN LINS, RUA;175;;;;;;;4;5;3;2;;4;2;2;1;;5;;;;;;;;27;610988.07;7803692.86
11919;5201;3;1;MINISTRO IVAN LINS, RUA;357;;;;;;1;14;7;7;6;5;2;5;5;3;4;;5;5;1;;;;;71;610851.68;7803746.36
11921;5201;3;1;MINISTRO IVAN LINS, RUA;505;;;;;;1;6;14;7;5;;;8;2;;1;5;2;;;;;;;51;610692.85;7803809.11
11924;5104;1;2;ARISTOTELES RIBEIRO VASCONCELOS, RUA;100;;;;;;;1;;;;;;;;1;;;;1;;;;;;3;610726.99;7803123.95
11924;5104;3;1;ARISTOTELES RIBEIRO VASCONCELOS, RUA;100;;;;;;;;;;;;;;;;;;;;;;1;;;1;610726.99;7803123.95
11925;5104;1;1;ARISTOTELES RIBEIRO VASCONCELOS, RUA;105;;;;;1;6;5;8;2;3;2;3;10;4;4;1;4;4;;2;;;;;61;610720.41;7803116.88
11925;5104;3;1;ARISTOTELES RIBEIRO VASCONCELOS, RUA;105;;;;;;;8;14;9;3;13;7;6;12;;;2;;3;1;2;;;;81;610720.41;7803116.88
11926;503;1;1;ARISTOTELES RIBEIRO VASCONCELOS, RUA;244;;;;;;1;6;2;1;2;;6;2;2;12;9;17;14;5;2;5;;;;86;610695.09;7803258.65
11926;503;2;1;ARISTOTELES RIBEIRO VASCONCELOS, RUA;244;;;;;;;;;;;;;;;;;;;;;1;;;;1;610695.09;7803258.65
11926;5104;1;2;ARISTOTELES RIBEIRO VASCONCELOS, RUA;244;;;;;;;;;;;;;;;;;;1;;;;;;;1;610695.09;7803258.65
11927;504;1;1;ARISTOTELES RIBEIRO VASCONCELOS, RUA;279;;;;;;3;;;;;;;;;;;1;;;;;;;;4;610677.99;7803295.6
11927;5104;1;1;ARISTOTELES RIBEIRO VASCONCELOS, RUA;279;;;;;;;9;5;;;2;3;;;4;5;4;1;;;;;;;34;610677.99;7803295.6
11927;5104;3;1;ARISTOTELES RIBEIRO VASCONCELOS, RUA;279;;;;;;;4;9;6;;2;4;;1;;;1;;;;;;;3;29;610677.99;7803295.6
11928;503;1;1;ARISTOTELES RIBEIRO VASCONCELOS, RUA;476;;;;;;;;1;;;;;1;;;4;3;5;10;;;;;;24;610647;7803463.53
11928;503;2;1;ARISTOTELES RIBEIRO VASCONCELOS, RUA;476;;;;;;;;;;;;;;;;;;;;;;2;;;2;610647;7803463.53
11928;5104;1;2;ARISTOTELES RIBEIRO VASCONCELOS, RUA;476;;;;;;;;;1;;;;;;1;;1;;;;;;;;3;610647;7803463.53
11928;5104;3;1;ARISTOTELES RIBEIRO VASCONCELOS, RUA;476;;;;;;;;;1;;;;;;2;;;;;;;;;;3;610647;7803463.53
11929;637;1;1;MAURITANIA, RUA;196;;;;;;;;;2;;;;;;;;2;;1;;;;;;5;610332.13;7810472.62
11929;637;4;1;MAURITANIA, RUA;196;;;;;;;6;1;;;;;;;;;;;;;;;;;7;610332.13;7810472.62
11931;644;1;1;MAUREA DE OLIVEIRA FANTONI, RUA;12;;;;;;11;26;4;5;4;8;3;4;2;2;2;3;8;2;;;;;;82;607000.52;7809039.54
11934;608;1;1;DOUTOR ALVARO CAMARGOS, RUA;448;;;;;;;;;;;;;;;;;;2;2;;;;;;3;609430.32;7807923.38
11934;608;4;1;DOUTOR ALVARO CAMARGOS, RUA;448;;;;;;;;;;;;2;;;;;;;;;;;;;2;609430.32;7807923.38
11935;608;1;1;DOUTOR ALVARO CAMARGOS, RUA;479;;;;;6;5;;7;6;12;6;;2;6;12;13;4;4;;;;1;;;84;609430.08;7807901.31
11935;608;4;1;DOUTOR ALVARO CAMARGOS, RUA;479;;;;;;;9;;;;;;;;;;2;;;;;;;;10;609430.08;7807901.31
11935;608;5;1;DOUTOR ALVARO CAMARGOS, RUA;479;;;;;;3;;;;;2;2;;;;;;;;;;;;;7;609430.08;7807901.31
11935;608;6;1;DOUTOR ALVARO CAMARGOS, RUA;479;;;;;;9;5;;;;;;;;;;;;;;;;;;13;609430.08;7807901.31
11936;608;1;1;DOUTOR ALVARO CAMARGOS, RUA;752;;;;;;;2;;;;;;;;;;;;;;;;;;2;609284.98;7807687.43
11936;608;4;1;DOUTOR ALVARO CAMARGOS, RUA;752;;;;;;;1;;;;;;1;;;;;;;;;;;;2;609284.98;7807687.43
11936;608;5;1;DOUTOR ALVARO CAMARGOS, RUA;752;;;;;;2;;;;;;;;;;;;;;;;;;;2;609284.98;7807687.43
11937;608;1;1;DOUTOR ALVARO CAMARGOS, RUA;755;;;;;;2;;3;2;;;;;;;;;;;;;;;;6;609285.48;7807649.18
11938;608;1;1;DOUTOR ALVARO CAMARGOS, RUA;900;;;;;;;4;1;3;;;;;;;3;;;2;;;;;;14;609046.63;7807551.53
11938;608;4;1;DOUTOR ALVARO CAMARGOS, RUA;900;;;;;;;1;;;;;;;;;;;;;;;;;;1;609046.63;7807551.53
11939;608;1;1;DOUTOR ALVARO CAMARGOS, RUA;1011;;;;;;3;;;;;;;2;;2;;;;;;;;;;7;608918.83;7807562.97
11939;608;4;1;DOUTOR ALVARO CAMARGOS, RUA;1011;;;;;;;;;;;;;2;;;;;;;;;;;;2;608918.83;7807562.97
11939;608;5;1;DOUTOR ALVARO CAMARGOS, RUA;1011;;;;;;;;;;;2;;;;;;;;;;;;;;2;608918.83;7807562.97
11939;608;6;1;DOUTOR ALVARO CAMARGOS, RUA;1011;;;;;;3;;;;;;;;;;;;;;;;;;;3;608918.83;7807562.97
11940;608;1;1;DOUTOR ALVARO CAMARGOS, RUA;1260;;;;;;;2;3;2;2;1;4;;;;;1;2;;;;;;;17;608835.12;7807484.64
11940;608;4;1;DOUTOR ALVARO CAMARGOS, RUA;1260;;;;;;;;;;;;4;1;;;;;;;;;;;;5;608835.12;7807484.64
11941;608;1;1;DOUTOR ALVARO CAMARGOS, RUA;1261;;;;;;;;3;;;;;;2;;;;;;;;;;;4;608835.42;7807448.58
11941;608;5;1;DOUTOR ALVARO CAMARGOS, RUA;1261;;;;;;;;;;;;1;;;;;;;;;;;;;1;608835.42;7807448.58
11941;608;6;1;DOUTOR ALVARO CAMARGOS, RUA;1261;;;;;;1;8;;;;;;;;;;;;;;;;;;9;608835.42;7807448.58
11942;608;4;1;DOUTOR ALVARO CAMARGOS, RUA;1400;;;;;;;4;;;;;;;;;;5;;;;;;;;9;608757.83;7807307.83
11942;608;5;1;DOUTOR ALVARO CAMARGOS, RUA;1400;;;;;;;;;;;;1;;;;;;;;;;;;;1;608757.83;7807307.83
11943;608;1;1;DOUTOR ALVARO CAMARGOS, RUA;1401;;;;;;2;;1;;;;;;3;;2;;;;;;;;;8;608740.47;7807241.86
11944;608;1;1;DOUTOR ALVARO CAMARGOS, RUA;1835;;;;;;;4;;3;3;;;;2;5;3;;2;3;;5;;;;30;608401.1;7807164.4
11944;608;4;1;DOUTOR ALVARO CAMARGOS, RUA;1835;;;;;;;2;;;;;;1;;;;;;;;;;;;4;608401.1;7807164.4
11944;619;3;1;DOUTOR ALVARO CAMARGOS, RUA;1835;;;;;;1;1;;;;;;;;;;;2;;1;;;;;5;608401.1;7807164.4
11945;608;1;1;DOUTOR ALVARO CAMARGOS, RUA;1900;;;;;;;4;3;;;;;;2;5;;1;;;;2;;;;17;608326.28;7807237.83
11945;608;4;1;DOUTOR ALVARO CAMARGOS, RUA;1900;;;;;;;1;;;;;;;;;;;;;;;;;;1;608326.28;7807237.83
11945;608;5;1;DOUTOR ALVARO CAMARGOS, RUA;1900;;;;;;;;;;;;1;;;;;;;;;;;;;1;608326.28;7807237.83
11945;609;1;1;DOUTOR ALVARO CAMARGOS, RUA;1900;;;;;;;;;;;;;;;;;;;3;;;;;;3;608326.28;7807237.83
11945;609;2;1;DOUTOR ALVARO CAMARGOS, RUA;1900;;;;;;3;1;;;;;;3;;;2;;;;;;;;;10;608326.28;7807237.83
11945;609;3;1;DOUTOR ALVARO CAMARGOS, RUA;1900;;;;;;;;;;;;;2;5;1;3;4;;;;;;;;14;608326.28;7807237.83
11945;619;3;1;DOUTOR ALVARO CAMARGOS, RUA;1900;;;;;;;1;1;;;;;;;;;1;;;;;;;;3;608326.28;7807237.83
11946;608;1;1;DOUTOR ALVARO CAMARGOS, RUA;2260;;;;;;;;4;3;3;4;;;3;;3;3;5;;;;;;;29;608124.7;7807326.09
11946;608;4;1;DOUTOR ALVARO CAMARGOS, RUA;2260;;;;;;;5;;;;;2;;;;;2;;;;;;;;9;608124.7;7807326.09
11946;608;5;1;DOUTOR ALVARO CAMARGOS, RUA;2260;;;;;;;;;;;2;1;;;;;;;;;;;;;3;608124.7;7807326.09
11946;609;2;1;DOUTOR ALVARO CAMARGOS, RUA;2260;;;;;;1;4;10;23;5;;;;3;;;;;;;;;;;46;608124.7;7807326.09
11946;609;3;1;DOUTOR ALVARO CAMARGOS, RUA;2260;;;;;;;;;;;2;3;;8;1;;;3;;;;;;;16;608124.7;7807326.09
11954;609;2;1;ANTONIO DE PAIVA MEIRELLES, RUA;27;;;;;;1;2;;8;5;;;;;;;;;;;;;;;16;609280.23;7810920.55
11954;609;3;1;ANTONIO DE PAIVA MEIRELLES, RUA;27;;;;;;;;;;;2;;;;;1;3;1;;;;;;;7;609280.23;7810920.55
11954;637;1;1;ANTONIO DE PAIVA MEIRELLES, RUA;27;;;;;;;;;2;1;2;;;1;;;;1;;;1;;;;7;609280.23;7810920.55
11954;637;4;1;ANTONIO DE PAIVA MEIRELLES, RUA;27;;;;;;7;18;19;;;;;;;;;;;;;;;;;43;609280.23;7810920.55
11954;641;1;1;ANTONIO DE PAIVA MEIRELLES, RUA;27;;;;;;11;22;11;4;;3;6;6;13;5;7;7;1;;6;;;;;101;609280.23;7810920.55
11955;637;1;1;SEBASTIAO GOMES PEREIRA, RUA;100;;;;;;;;;;2;;3;;;;;1;;;;1;;;;7;609639.56;7810886.57
11955;641;1;1;SEBASTIAO GOMES PEREIRA, RUA;100;;;;;;;;;;;;;;2;;;;;;;;;;;2;609639.56;7810886.57
11956;609;2;1;SEBASTIAO GOMES PEREIRA, RUA;130;;;;;;;4;6;15;5;;;2;;;;;;;;;;;;31;609649.32;7810982.43
11956;609;3;1;SEBASTIAO GOMES PEREIRA, RUA;130;;;;;;;;;;;;;;;;1;;1;;;;;;;3;609649.32;7810982.43
11956;637;1;1;SEBASTIAO GOMES PEREIRA, RUA;130;;;;;;;;;;3;2;1;;;;1;1;;4;;;;;;12;609649.32;7810982.43
11956;637;4;1;SEBASTIAO GOMES PEREIRA, RUA;130;;;;;;5;2;5;;;;;;;;;;;;;;;;;12;609649.32;7810982.43
11956;641;1;1;SEBASTIAO GOMES PEREIRA, RUA;130;;;;;;11;13;26;4;7;5;6;7;8;3;6;3;7;6;;1;;;;113;609649.32;7810982.43
11957;609;2;1;HEITOR A MONTALVAO, RUA;19;;;;;;1;;;;8;;4;;;;1;;;;;;;;;14;609302.23;7810947.41
11957;609;3;1;HEITOR A MONTALVAO, RUA;19;;;;;;;;;;;;1;;;;;;;;;;;;;1;609302.23;7810947.41
11957;637;1;1;HEITOR A MONTALVAO, RUA;19;;;;;;;;;;1;;;;;;;1;1;;;;;;;3;609302.23;7810947.41
11957;637;4;1;HEITOR A MONTALVAO, RUA;19;;;;;;6;4;2;;;;;;;;;;;;;;;;;12;609302.23;7810947.41
11957;641;1;1;HEITOR A MONTALVAO, RUA;19;;;;;5;11;10;3;9;7;;;2;;;3;;;;;;;;;50;609302.23;7810947.41
11959;609;1;1;PEDRO FELICIANO DE CARVALHO, RUA;3;;;;;;;;;;;;;;;;;;;1;;;;;;1;609367.47;7810874.67
11959;631;1;1;PEDRO FELICIANO DE CARVALHO, RUA;3;;;;;;1;;;;;;;;;;;;;;;;;;;1;609367.47;7810874.67
11960;630;1;1;PEDRO FELICIANO DE CARVALHO, RUA;89;;;;6;5;1;;;;;;;;;;;;;;;;;;;12;609376.45;7810881.23
11961;609;2;1;PEDRO FELICIANO DE CARVALHO, RUA;90;;;;;;1;;1;;;;;;1;;;;;;;;;;;4;609609.95;7810915.2
11961;631;1;1;PEDRO FELICIANO DE CARVALHO, RUA;90;;;;;2;;;;;;;;;;;;;;;;;;;;2;609609.95;7810915.2
11961;637;1;1;PEDRO FELICIANO DE CARVALHO, RUA;90;;;;;;;;;;1;3;;;;;;;;;;;;;;4;609609.95;7810915.2
11961;641;1;1;PEDRO FELICIANO DE CARVALHO, RUA;90;;;;;;;;;;;;;;;;;;1;;;;;;;1;609609.95;7810915.2
11963;609;3;1;PEDRO FELICIANO DE CARVALHO, RUA;300;;;;;;;;;;;;;;;;;3;;;;;;;;3;609498;7810873.21
11963;631;1;1;PEDRO FELICIANO DE CARVALHO, RUA;300;;;;;1;;;;;;;;;;;;;;;;;;;;1;609498;7810873.21
11963;637;1;1;PEDRO FELICIANO DE CARVALHO, RUA;300;;;;;;;;;;;;1;;;;;;;;;;;;;1;609498;7810873.21
11964;609;1;1;MANOEL MIRANDA DOS SANTOS, RUA;85;;;;;;;;;;;;;;;;;;2;4;4;1;1;4;;16;609365.38;7810494.41
11964;609;2;1;MANOEL MIRANDA DOS SANTOS, RUA;85;;;;;;8;4;4;;5;;3;6;1;2;1;;;;;;;;;33;609365.38;7810494.41
11964;609;3;1;MANOEL MIRANDA DOS SANTOS, RUA;85;;;;;;;;;;;11;3;5;5;;4;3;4;;;;;;;34;609365.38;7810494.41
11964;630;1;1;MANOEL MIRANDA DOS SANTOS, RUA;85;;;;2;;4;;;;;;;;;;;;;;;;;;;6;609365.38;7810494.41
11964;637;1;1;MANOEL MIRANDA DOS SANTOS, RUA;85;;;;;;;;;3;5;2;1;9;;6;2;2;4;2;;;;;;37;609365.38;7810494.41
11964;641;1;1;MANOEL MIRANDA DOS SANTOS, RUA;85;;;;;;11;12;14;11;1;;12;5;21;5;1;2;5;8;3;;;;;111;609365.38;7810494.41
11965;609;2;1;MANOEL MIRANDA DOS SANTOS, RUA;158;;;;;;;1;1;;;5;1;2;;;;;;;;;;;;10;609345.89;7810575.98
11965;637;1;1;MANOEL MIRANDA DOS SANTOS, RUA;158;;;;;;;;;;;;;;;;;;;;2;;;;;2;609345.89;7810575.98
11965;641;1;1;MANOEL MIRANDA DOS SANTOS, RUA;158;;;;;;;;;;;;;;;;;;1;1;;;;;;2;609345.89;7810575.98
11966;630;1;1;MANOEL MIRANDA DOS SANTOS, RUA;235;;;;;5;;;;;;;;;;;;;;;;;;;;5;609332.05;7810617.47
11966;637;1;1;MANOEL MIRANDA DOS SANTOS, RUA;235;;;;;;;;;;4;;3;;7;;;1;1;;;4;;;;20;609332.05;7810617.47
11966;641;1;1;MANOEL MIRANDA DOS SANTOS, RUA;235;;;;;3;6;11;21;10;1;9;;2;6;;4;7;1;4;;;;;;86;609332.05;7810617.47
11967;609;3;1;MANOEL MIRANDA DOS SANTOS, RUA;326;;;;;;;;;;;;;;3;;;;;;;;;;;3;609337.71;7810724.18
11967;631;2;1;MANOEL MIRANDA DOS SANTOS, RUA;326;;;;;1;;;;;;;;;;;;;;;;;;;;1;609337.71;7810724.18
11967;637;1;1;MANOEL MIRANDA DOS SANTOS, RUA;326;;;;;;;;;;;;;;;;;1;;;4;;;;;5;609337.71;7810724.18
11967;641;1;1;MANOEL MIRANDA DOS SANTOS, RUA;326;;;;;;;1;;;;;;;;;;;;;;;;;;1;609337.71;7810724.18
11967;641;3;1;MANOEL MIRANDA DOS SANTOS, RUA;326;;;;;;;;;;;;;;;;;;;;;;;;1;1;609337.71;7810724.18
11968;609;2;1;MANOEL MIRANDA DOS SANTOS, RUA;355;;;;;;1;12;6;4;8;;;2;;;;;;;;;;;;32;609330.75;7810739.4
11968;609;3;1;MANOEL MIRANDA DOS SANTOS, RUA;355;;;;;;;;;;;12;4;3;3;1;1;1;1;;;;;;;28;609330.75;7810739.4
11968;630;1;1;MANOEL MIRANDA DOS SANTOS, RUA;355;;;;1;;;;;;;;;;;;;;;;;;;;;1;609330.75;7810739.4
11968;637;1;1;MANOEL MIRANDA DOS SANTOS, RUA;355;;;;;;;;;5;;3;1;2;;;;4;1;1;;;;;;18;609330.75;7810739.4
11968;641;1;1;MANOEL MIRANDA DOS SANTOS, RUA;355;;;;;2;7;17;14;10;4;3;8;6;3;3;1;5;6;1;;;;;;91;609330.75;7810739.4
11969;737;1;1;LINDAURA MAGALHAES ALKIMIN, RUA;64;;;;;;;1;;1;4;;;;;;2;;1;;;2;;;;11;610749.46;7809878.79
11969;738;1;1;LINDAURA MAGALHAES ALKIMIN, RUA;64;;;;;;;;1;2;;;;;;;;;;;;;;;;3;610749.46;7809878.79
11970;737;1;1;LINDAURA MAGALHAES ALKIMIN, RUA;85;;;;;4;9;9;10;3;1;1;3;;;;;;;4;;;;;;46;610747.93;7809887.06
11970;737;3;1;LINDAURA MAGALHAES ALKIMIN, RUA;85;;;;;;16;22;10;;;;;;;;;;;;;;;;;48;610747.93;7809887.06
11970;738;1;1;LINDAURA MAGALHAES ALKIMIN, RUA;85;;;;3;;;7;3;6;2;1;;6;6;6;3;4;;;;;;;;45;610747.93;7809887.06
11970;739;3;1;LINDAURA MAGALHAES ALKIMIN, RUA;85;;;;2;;;;;;;;;;;;;;;;;;;;;2;610747.93;7809887.06
11971;737;3;1;LINDAURA MAGALHAES ALKIMIN, RUA;150;;;;;;;1;;;;;;;;;;;;;;;;;;1;610888.91;7809831.66
11971;738;1;1;LINDAURA MAGALHAES ALKIMIN, RUA;150;;;;;;;;2;;;;;;;;1;;;;;;;;;3;610888.91;7809831.66
11972;737;1;1;LINDAURA MAGALHAES ALKIMIN, RUA;151;;;;;7;19;18;20;13;10;10;7;10;6;7;5;6;11;4;3;;;;;155;610891.93;7809839.44
11972;737;3;1;LINDAURA MAGALHAES ALKIMIN, RUA;151;;;;;;9;17;;;;;;;;;;;;;;;;;;26;610891.93;7809839.44
11972;737;4;1;LINDAURA MAGALHAES ALKIMIN, RUA;151;;;;;;;;;;;;;;;;;;;;;2;;;;2;610891.93;7809839.44
11972;738;1;1;LINDAURA MAGALHAES ALKIMIN, RUA;151;;;;;;;;8;8;;1;;2;4;1;;1;;;;;;;;25;610891.93;7809839.44
11973;623;1;1;DOS CACADORES, RUA;21;;;;;;5;6;1;3;;2;1;5;;;;2;4;2;;;;;;30;605049.65;7809431.77
11975;623;1;1;QUERIDA, RUA;105;;;;;;41;45;18;16;15;5;9;14;7;5;6;9;11;2;2;3;;;;207;605116.01;7809347.39
11981;624;1;1;COVA IRIA, RUA;111;;;;;;5;3;2;1;;1;;1;;1;;;;;;;;;;15;605105.89;7810475.26
11982;624;1;1;COVA IRIA, RUA;337;;;;;6;4;32;4;8;4;;4;4;2;;7;4;2;2;2;;;;;85;605161.14;7810637.38
11983;633;1;1;JOSE MARCOS FELICIO, RUA;230;;;;;;21;18;10;3;8;5;;7;;7;4;4;;1;;1;;;;89;607923.74;7810949.77
11984;633;1;1;JOSE MARCOS FELICIO, RUA;231;;;;;2;;2;4;;;;3;2;;;;;3;;1;;;;;17;607930.01;7810948.27
11984;633;2;1;JOSE MARCOS FELICIO, RUA;231;;;;;3;;;;;;;;;;;;;;;;;;;;3;607930.01;7810948.27
11985;717;2;1;DOS TRAPISTAS, RUA;25;;;;;;;;;;;;;;;;;2;;;;;;;;2;610724.49;7805878.39
11986;717;2;1;DOS TRAPISTAS, RUA;105;;;;;;8;10;9;;4;2;2;;2;3;;;3;;;;;;;42;610754.47;7805769.51
11988;626;2;1;JOSE CESARINO, RUA;88;;;1;3;;;;;;;;;;;;;;;;;;;;;4;607015.24;7812173.29
11989;607;1;1;JOAQUIM ABEL COELHO, AVE;9;;;;;1;11;9;15;18;20;4;19;9;17;4;2;4;4;3;;;;;;140;606610.17;7812021.18
11989;626;2;1;JOAQUIM ABEL COELHO, AVE;9;;;;3;;;;;;;;;;;;;;;;;;;;;3;606610.17;7812021.18
11989;626;6;1;JOAQUIM ABEL COELHO, AVE;9;;;;;1;1;1;1;;;3;;;;;;;3;;2;;;;;13;606610.17;7812021.18
11989;627;6;1;JOAQUIM ABEL COELHO, AVE;9;;;;;25;62;61;43;14;10;1;13;12;1;;4;4;5;6;5;1;;;;268;606610.17;7812021.18
