SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23; Total geral ;X;Y
10039;9501;7;1;IGINO BONFIOLI, RUA;322;;;;;;;;;2;;;;;;;;;;;;;;;;2;609787.18;7804312.65
10041;4102;1;1;AMERICO VESPUCIO, AVE;365;;;;;;1;2;2;5;1;;1;;;;;1;2;1;;;;;;16;609422.83;7800548.61
10041;4205;1;1;AMERICO VESPUCIO, AVE;365;;;;;;2;1;6;;1;;;1;;2;;1;;;;;;;;14;609422.83;7800548.61
10041;504;1;1;AMERICO VESPUCIO, AVE;365;;;;;;1;;;;2;;1;1;;2;4;3;2;;1;;;;;18;609422.83;7800548.61
10041;504;2;1;AMERICO VESPUCIO, AVE;365;;;;;;;;;;;;;;;;;;;;;;1;;;1;609422.83;7800548.61
10042;4102;1;1;AMERICO VESPUCIO, AVE;435;;;;;;2;8;;5;3;4;;;;;;3;;;;;;;;25;609322.85;7800457.36
10042;4205;1;1;AMERICO VESPUCIO, AVE;435;;;;;;2;4;6;4;;2;8;5;;2;;;;;;3;;;;37;609322.85;7800457.36
10042;504;1;1;AMERICO VESPUCIO, AVE;435;;;;;;;;3;;1;;;;;;;;1;;1;;;;;6;609322.85;7800457.36
10043;4102;1;2;AMERICO VESPUCIO, AVE;560;;;;;;;;;;;;;;;;;1;;;;;;;;1;609289.63;7800454.46
10043;503;1;1;AMERICO VESPUCIO, AVE;560;;;;;;2;3;1;;1;;1;2;;;;;;;;;;;;10;609289.63;7800454.46
10044;4103;6;1;AMERICO VESPUCIO, AVE;570;;;;;;1;1;2;;;;;;;;;;;;;;;;;4;609537.05;7800677.06
10044;4205;1;2;AMERICO VESPUCIO, AVE;570;;;;;;;;;;;;;;;;;1;;;;;;;;1;609537.05;7800677.06
10044;503;1;1;AMERICO VESPUCIO, AVE;570;;;;;;2;3;;2;;;;3;3;;;3;;;;;;;;17;609537.05;7800677.06
10045;4102;1;1;AMERICO VESPUCIO, AVE;759;;;;;;2;4;1;;1;1;;;;1;1;;;;;;;;;12;609175.57;7800243.68
10045;504;1;1;AMERICO VESPUCIO, AVE;759;;;;;;;2;;;1;;;2;;;;;;;;;;;;5;609175.57;7800243.68
10045;504;2;1;AMERICO VESPUCIO, AVE;759;;;;;;;;;;;;;;;;;;;;;;1;;;1;609175.57;7800243.68
10046;4102;1;2;AMERICO VESPUCIO, AVE;780;;;;;;;;;;;1;;;1;1;2;3;;1;;;;;;9;609122.9;7800208.53
10046;503;1;1;AMERICO VESPUCIO, AVE;780;;;;;;;4;3;;1;;1;;;;;2;1;1;;;;;;13;609122.9;7800208.53
10047;4102;1;2;AMERICO VESPUCIO, AVE;1022;;;;;;;1;;;;1;;;2;;1;1;;;;;;;;6;608976.35;7800040.41
10047;503;1;1;AMERICO VESPUCIO, AVE;1022;;;;;;;;;;;;;;;;;;;1;;;;;;1;608976.35;7800040.41
10047;503;2;1;AMERICO VESPUCIO, AVE;1022;;;;;;;;;;;;;;;;;;;;;;1;;;1;608976.35;7800040.41
10048;4102;1;1;AMERICO VESPUCIO, AVE;1029;;;;;;1;1;1;;1;2;;;;;2;;;;;;;;;8;608990.9;7800021.04
10048;504;1;1;AMERICO VESPUCIO, AVE;1029;;;;;;;2;;;;;;;;;;;;;;;;;;2;608990.9;7800021.04
10049;640;1;1;MARIA LUCIA PETIT, RUA;313;;;;;;1;2;;;;;;;;;;2;;;;;;;;5;606194.31;7808648.09
10050;504;1;1;AMERICO VESPUCIO, AVE;1271;;;;;;;4;1;;;;2;3;2;4;2;6;9;;1;2;;;;36;608808.33;7799724.18
10051;503;1;1;AMERICO VESPUCIO, AVE;1278;;;;;;1;8;1;5;1;4;1;1;4;3;;;;1;;;;;;30;608787.8;7799737.17
10051;503;2;1;AMERICO VESPUCIO, AVE;1278;;;;;;;;;;;;;;;;;;;;;;2;;;2;608787.8;7799737.17
10052;503;1;1;AMERICO VESPUCIO, AVE;2000;;;;;;;;1;;;;;;;1;;1;1;;;;;;;4;608666.03;7799284.62
10052;9404;1;2;AMERICO VESPUCIO, AVE;2000;;;;;;;;6;1;;;;;;;;;;;;;;;;7;608666.03;7799284.62
10053;4032;1;1;AMERICO VESPUCIO, AVE;2884;;;;;;1;;;;;;;;;;;;1;;;;;;;2;608441.64;7799153.08
10053;503;1;1;AMERICO VESPUCIO, AVE;2884;;;;;;;1;;;;;;;;1;;1;;1;;;;;;4;608441.64;7799153.08
10054;608;1;1;ANDRADA E SILVA, RUA;132;;;;;;;;;;;;;;;1;;;;;;;;;;1;605423.88;7806972.5
10055;608;1;1;ANDRADA E SILVA, RUA;268;;;;;;3;1;;1;;;;;;;2;;;;;;;;;6;605431.72;7806965.98
10057;506;1;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;1;;;;;;;;;;;;;;;;;1;608863.56;7803739.05
10057;506;2;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;2;;;;;;;;;;;;;;;;;;;2;608863.56;7803739.05
10057;506;3;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;;;;;;;;;;;;;1;;;1;608863.56;7803739.05
10057;506;4;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;;;;;;;;;;;2;;;;;2;608863.56;7803739.05
10057;67;1;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;1;;;;;;;;;;1;;;;;;;2;608863.56;7803739.05
10058;503;1;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;;;2;1;;;1;;;1;3;;1;;;2;;;;;11;608909.9;7803614.33
10058;503;2;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;;;;;;;;;;;;;;;;;;1;;;1;608909.9;7803614.33
10058;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;1;1;;2;;;;;;;;;1;;;2;;;;;7;608909.9;7803614.33
10059;504;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;;2;;;;;;;;;;;2;608535.23;7803624.46
10060;504;2;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;;;;;;;;;;1;;;1;608386.61;7803572.74
10060;64;1;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;1;;;;;;;;;;;;;;;;;;1;608386.61;7803572.74
10061;503;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;;;;;;1;;;;;;;;;;;;;1;608421.04;7803552.24
10061;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;4;3;;;;;;;;1;2;;;;;;;;;10;608421.04;7803552.24
10061;64;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;1;;1;;;;;;;;1;1;;2;;;1;;;;7;608421.04;7803552.24
10061;64;3;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;;;;;;;;;;;1;;;;;;;;1;608421.04;7803552.24
10061;67;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;;1;;;;;;1;;;;2;;;1;;;;5;608421.04;7803552.24
10062;504;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;;;3;;;;;;;;3;608186.8;7803502.83
10062;64;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;;;4;;1;;;;;;5;608186.8;7803502.83
10062;67;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;1;3;;;;;;;;;;;;4;608186.8;7803502.83
10063;503;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;1;;1;;;;;1;2;;;;;;;;;5;608045.07;7803421.35
10063;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;2;;2;1;;1;;;;;;1;;1;;;;;;8;608045.07;7803421.35
10063;64;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;;;2;;;2;;1;1;2;1;;;;;;;9;608045.07;7803421.35
10063;64;3;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;;;;;;;;;;1;;;;;;;;1;608045.07;7803421.35
10063;67;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;;1;;;;;1;1;;2;;;;;;;;5;608045.07;7803421.35
10064;504;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;2;;;1;;;;;;;;;;;;3;607990.39;7803434.44
10064;506;2;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;1;;;;;;;;;;;;;;;;;;1;607990.39;7803434.44
10064;506;4;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;;;1;;;;;;;;1;607990.39;7803434.44
10064;67;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;;;1;;;;;;;;1;607990.39;7803434.44
10064;67;5;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;;;;1;;;;;;;1;607990.39;7803434.44
10065;503;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;1;;;;;;;;;;2;;1;;1;;;;5;607879.18;7803363.47
10065;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;1;;;;;;;1;;;2;;;;1;;1;;;6;607879.18;7803363.47
10065;64;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;;;1;2;;;1;;1;1;2;;1;;;;;;9;607879.18;7803363.47
10065;67;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;2;;;;1;1;6;3;1;1;;;;;2;;;;;18;607879.18;7803363.47
10065;67;5;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;1;;;;;;;;;;;;;;;;;;1;607879.18;7803363.47
10066;504;1;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;;;1;;;;;;;;;;;;;1;607838.2;7803381.71
10066;504;2;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;;;;;;;;;;;;;2;;;2;607838.2;7803381.71
10066;506;2;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;1;;;3;;;;;1;;;;;;;;;;;5;607838.2;7803381.71
10066;67;1;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;;;;;;;;2;;;;1;;;;3;607838.2;7803381.71
10067;504;2;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;;;;;;;;;;;;1;;;1;607553.16;7803281.59
10067;506;2;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;4;2;;;1;;;;;;;;;;;;;;7;607553.16;7803281.59
10067;506;4;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;;;;;;;;;;2;;;;;2;607553.16;7803281.59
10067;64;1;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;;;;;;;2;;;;;;;;2;607553.16;7803281.59
10067;64;3;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;;;;;;;;1;;;;;;;1;607553.16;7803281.59
10067;67;1;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;;;;1;;;;;;;;;;;1;607553.16;7803281.59
10068;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;1001;;;;;;;1;;;1;;;;;;1;;;;;;;;;3;607625.66;7803279.36
10073;4102;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;2;2;1;3;1;1;;4;;;1;4;2;1;2;;;;;24;610555.53;7798534.06
10073;4103;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;1;;;;;;;2;;;;;;;;;;;3;610555.53;7798534.06
10073;4103;6;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;1;;;1;;;;;;;;;1;;;;;;3;610555.53;7798534.06
10073;4106;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;1;;;;;;;;1;;;;;;;;;;;2;610555.53;7798534.06
10073;4205;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;;1;;;;;;1;;;;;;;;;;2;610555.53;7798534.06
10073;8203;8;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;1;;;2;;1;;;;;1;;;;;;;;;5;610555.53;7798534.06
10073;8208;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;1;;;;;1;1;;;1;;;;;;;;;;;4;610555.53;7798534.06
10073;8401;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;1;;;;;;4;3;;;6;4;2;1;;;1;1;;;23;610555.53;7798534.06
10073;9502;3;2;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;1;;;;;2;;4;2;3;;;1;;2;;;14;610555.53;7798534.06
10073;9805;2;2;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;;;;;;1;;;2;;;;;1;;;;4;610555.53;7798534.06
10073;9805;3;2;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;1;1;3;;1;;;;;;;;;1;;;;;;7;610555.53;7798534.06
10074;4102;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;3;;;;;;;;;1;;1;;;;;;5;610602.76;7798569.45
10074;4103;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;;;;;;;;;;1;;;;;;;1;610602.76;7798569.45
10074;4103;6;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;;;;;2;;;;;;;1;;;;;4;610602.76;7798569.45
10074;4205;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;1;1;;1;;;;;;;;;;;1;;;;4;610602.76;7798569.45
10074;5104;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;1;;;;;;1;;;;2;;;;;;;;;4;610602.76;7798569.45
10074;5104;3;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;1;;1;;1;;1;;;;1;;;;;;;5;610602.76;7798569.45
10074;8203;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;1;;;;;;;;;;;;;;;;;;;1;610602.76;7798569.45
10074;8203;7;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;;2;;1;;;1;;;;1;;1;;;;6;610602.76;7798569.45
10074;8208;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;;;;6;;1;;1;3;1;;;;;;;13;610602.76;7798569.45
10074;8401;1;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;1;;;;;;;;;;;;;;;;;;1;610602.76;7798569.45
10074;9501;1;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;1;;;;;;;;;;;;;;;;;1;610602.76;7798569.45
10074;9801;1;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;;;;;;;;;;;;1;;;;;1;610602.76;7798569.45
10074;9805;3;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;1;;3;1;;3;1;;;;1;;;;;;;;10;610602.76;7798569.45
10075;705;1;1;DOS JESUITAS, RUA;3;;;;;;;;2;;;;;;;;1;;;;;;;;;3;610143.32;7805496.09
10079;4102;1;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;3;;3;1;;4;;3;3;;;1;;1;3;3;;;;25;610448.05;7798810.57
10079;4103;1;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;;5;;1;;3;;2;;;;;;3;;;;;;15;610448.05;7798810.57
10079;4103;6;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;3;2;6;;;;;1;;;;;;5;;;;;;18;610448.05;7798810.57
10079;4106;1;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;3;3;;;;;1;;;;;;;;2;;;;;9;610448.05;7798810.57
10079;4205;1;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;;2;3;1;1;3;;2;;1;1;;;;;;;;;14;610448.05;7798810.57
10079;5104;1;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;3;;;1;;1;1;2;1;;;;;;;;;;;9;610448.05;7798810.57
10079;5104;3;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;;3;;3;;;;;;;;;1;;;;;;;7;610448.05;7798810.57
10079;8203;8;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;3;1;;;;3;;;;;3;;;;;;;;;10;610448.05;7798810.57
10079;8208;1;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;1;2;;3;;;1;;;;;;1;;1;;;;;;9;610448.05;7798810.57
10079;8401;1;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;;7;;1;;;;;1;;3;3;;6;;;;;;21;610448.05;7798810.57
10079;9501;1;2;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;;;1;;;;;;;;;;;;;;;;;1;610448.05;7798810.57
10079;9501;7;2;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;;;;;;;;;;;;;1;;;;;;;1;610448.05;7798810.57
10079;9502;3;2;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;;;4;;;;1;;;2;;;;7;1;1;;;;17;610448.05;7798810.57
10079;9801;1;2;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;;1;3;;;;;;;;;3;;;;;;;;7;610448.05;7798810.57
10079;9805;3;2;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;;5;;4;;;;;2;;2;;;3;;;;;;16;610448.05;7798810.57
10080;712;1;1;SAO MIGUEL, RUA;1297;;;;;;1;2;3;1;;;;;2;;;;1;;;;;;;10;609273.42;7805532.43
10081;719;1;1;PORTUGAL, AVE;4736;;;;;;;;;;1;;;;;;;;;;;;;;;1;609070.52;7805450.75
10082;707;1;1;JOSE PINTO DE MOURA, RUA;147;;;;;;3;;;1;1;;1;;1;;;;;1;;;;;;9;611407.02;7807159.48
10083;4102;1;1;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;4;2;6;1;;;1;1;;;1;1;1;;;1;;;;19;610335.08;7799109.07
10083;4103;1;1;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;6;11;3;;;2;;4;;;1;;2;;;;;;;29;610335.08;7799109.07
10083;4103;6;1;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;1;6;7;5;;2;;;;;;;;;;;3;;;;24;610335.08;7799109.07
10083;4106;1;1;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;;4;4;7;1;;1;1;;;;;;1;1;;;;;20;610335.08;7799109.07
10083;4205;1;1;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;2;;;;;1;;3;;;;1;;;1;;;;;8;610335.08;7799109.07
10083;5104;1;1;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;1;4;;1;2;2;1;2;2;1;;2;1;;;;;;;19;610335.08;7799109.07
10083;5104;3;1;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;3;;;2;;;;;1;;;;;;1;;;;;7;610335.08;7799109.07
10083;8203;8;1;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;;2;2;2;2;4;;;;;2;;;2;;;;;;16;610335.08;7799109.07
10083;8208;1;1;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;3;4;1;2;;2;;1;;;;;;3;;;;;;17;610335.08;7799109.07
10083;8401;1;1;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;3;3;1;;;;;;1;;4;;;;;;;;;13;610335.08;7799109.07
10083;9501;1;2;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;;3;1;;;;;;;1;;;;2;;;;;;7;610335.08;7799109.07
10083;9501;7;2;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;;;;;;;;;;;;;1;;;;;;;1;610335.08;7799109.07
10083;9502;3;2;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;;;1;;1;;1;1;;;3;5;;;;;;;;13;610335.08;7799109.07
10083;9805;2;2;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;;;;;;;;2;;;;;2;;;;;;;4;610335.08;7799109.07
10083;9805;3;2;PRESIDENTE ANTONIO CARLOS, AVE;1143;;;;;;;;1;2;1;;;1;;;;;;;;;;;;5;610335.08;7799109.07
10087;4102;1;2;PRESIDENTE ANTONIO CARLOS, AVE;1280;;;;;2;;;;;;;;;;;;;;;;;;;;2;610353.83;7799177.79
10087;4103;6;1;PRESIDENTE ANTONIO CARLOS, AVE;1280;;;;;;;;;1;;;;;;;;;;;;;;;;1;610353.83;7799177.79
10087;4205;1;2;PRESIDENTE ANTONIO CARLOS, AVE;1280;;;;;;;1;;1;;;;;;;;;;;;;;;;2;610353.83;7799177.79
10087;5104;3;1;PRESIDENTE ANTONIO CARLOS, AVE;1280;;;;;;;;;;;;;1;;;;;;;;;;;;1;610353.83;7799177.79
10087;9502;3;1;PRESIDENTE ANTONIO CARLOS, AVE;1280;;;;;;;;1;;;;;;;4;;;;;;;;;;5;610353.83;7799177.79
10091;4102;1;2;PRESIDENTE ANTONIO CARLOS, AVE;1694;;;;;;;3;1;;;;;;2;;;1;;;;;;;;7;610059.56;7799608.69
10091;4103;6;1;PRESIDENTE ANTONIO CARLOS, AVE;1694;;;;;1;1;;;;;;;;;;;;;;;;;;;2;610059.56;7799608.69
10091;4205;1;2;PRESIDENTE ANTONIO CARLOS, AVE;1694;;;;;;;2;1;;;;;;;;;;1;1;;;;;;6;610059.56;7799608.69
10091;5104;3;1;PRESIDENTE ANTONIO CARLOS, AVE;1694;;;;;;;;;;;;;1;;;;1;;;;;;;;2;610059.56;7799608.69
10096;4102;1;1;PRESIDENTE ANTONIO CARLOS, AVE;2127;;;;;;;;;;;;;1;;;;;;;;;;;;1;609896.75;7799917.52
10096;4205;1;1;PRESIDENTE ANTONIO CARLOS, AVE;2127;;;;;;;;;;;;;;;;;3;;;;;;;;3;609896.75;7799917.52
10096;9501;7;2;PRESIDENTE ANTONIO CARLOS, AVE;2127;;;;;;;1;;;;;;;;;;;;;;;;;;1;609896.75;7799917.52
