"SIU";"LINHA";"SUBLINHA";"PC";" Endereço do Ponto";" Nº Imóvel";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";" Total geral ";"X";"Y"
"10001";"717";"2";"1";"GENERAL OLIMPIO MOURAO FILHO, AVE";"122";0;0;0;0;0;2;0;1;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;7;"608912.57";"7807026.94"
"10002";"717";"4";"1";"GENERAL OLIMPIO MOURAO FILHO, AVE";"159";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;"608946.24";"7807002.38"
"10002";"717";"2";"1";"GENERAL OLIMPIO MOURAO FILHO, AVE";"159";0;0;0;0;0;2;0;1;0;0;0;5;0;0;2;1;2;1;0;0;0;0;0;0;14;"608946.24";"7807002.38"
"10003";"717";"2";"1";"GENERAL OLIMPIO MOURAO FILHO, AVE";"317";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;"609061.86";"7806844.34"
"10004";"717";"2";"1";"GENERAL OLIMPIO MOURAO FILHO, AVE";"434";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;"609071.78";"7806810.24"
"10005";"717";"2";"1";"GENERAL OLIMPIO MOURAO FILHO, AVE";"565";0;0;0;0;0;1;0;2;0;0;0;9;2;0;0;0;0;5;2;0;0;0;0;0;21;"609195.9";"7806661.41"
"10006";"717";"2";"1";"GENERAL OLIMPIO MOURAO FILHO, AVE";"636";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;4;"609197.28";"7806639.18"
"10007";"717";"2";"1";"GENERAL OLIMPIO MOURAO FILHO, AVE";"759";0;0;0;0;0;0;1;1;1;3;3;1;0;0;0;1;3;5;2;0;3;0;0;0;24;"609282.38";"7806544.25"
"10008";"719";"1";"1";"GENERAL CARLOS GUEDES, AVE";"88";0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;2;1;0;1;1;1;0;0;0;12;"609936.94";"7805939"
"10009";"719";"1";"1";"GENERAL CARLOS GUEDES, AVE";"137";0;0;0;0;2;2;6;6;1;4;1;7;0;5;4;2;4;0;1;0;0;0;0;0;45;"609922.56";"7805952.57"
"10010";"719";"1";"1";"GENERAL CARLOS GUEDES, AVE";"300";0;0;0;0;0;0;3;0;1;2;1;1;0;1;4;1;1;0;0;0;0;0;0;0;15;"610099.28";"7806093.81"
"10012";"719";"1";"1";"GENERAL CARLOS GUEDES, AVE";"519";0;0;0;0;3;4;5;14;3;3;5;3;0;5;0;4;5;5;8;0;0;0;0;0;67;"610189.8";"7806209.73"
"10012";"717";"2";"1";"GENERAL CARLOS GUEDES, AVE";"519";0;0;0;0;1;0;0;1;0;0;1;1;3;0;0;0;1;0;2;0;1;0;0;0;11;"610189.8";"7806209.73"
"10016";"644";"1";"1";"GONCALVES, RUA";"57";0;0;0;0;1;6;6;3;1;6;1;3;2;0;0;0;1;0;1;0;0;0;0;0;31;"608430.09";"7808621.61"
"10016";"609";"3";"1";"GONCALVES, RUA";"57";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;"608430.09";"7808621.61"
"10017";"644";"1";"1";"GONCALVES, RUA";"68";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"608397.08";"7808619"
"10017";"609";"2";"1";"GONCALVES, RUA";"68";0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"608397.08";"7808619"
"10017";"609";"3";"1";"GONCALVES, RUA";"68";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;"608397.08";"7808619"
"10018";"644";"1";"1";"GONCALVES, RUA";"255";0;0;0;0;1;5;7;1;3;2;3;0;0;0;2;1;0;0;0;0;0;0;0;0;25;"608204.7";"7808520.43"
"10020";"631";"1";"1";"LEONTINO FRANCISCO ALVES, AVE";"12";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"609834.96";"7810555.41"
"10022";"637";"4";"1";"LEONTINO FRANCISCO ALVES, AVE";"209";0;0;0;0;0;5;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;"609520.75";"7810438.61"
"10022";"637";"1";"1";"LEONTINO FRANCISCO ALVES, AVE";"209";0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;2;0;1;1;0;0;0;0;0;7;"609520.75";"7810438.61"
"10022";"630";"1";"1";"LEONTINO FRANCISCO ALVES, AVE";"209";0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"609520.75";"7810438.61"
"10023";"637";"1";"1";"LEONTINO FRANCISCO ALVES, AVE";"210";0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;1;3;1;0;0;0;0;0;10;"609523.81";"7810450.13"
"10023";"631";"1";"1";"LEONTINO FRANCISCO ALVES, AVE";"210";0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"609523.81";"7810450.13"
"10023";"631";"2";"1";"LEONTINO FRANCISCO ALVES, AVE";"210";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"609523.81";"7810450.13"
"10024";"638";"1";"1";"LEONTINO FRANCISCO ALVES, AVE";"275";0;0;0;0;1;0;12;2;1;0;0;0;0;0;3;1;1;1;0;0;0;1;0;0;23;"609347.98";"7810379.95"
"10026";"631";"1";"1";"LEONTINO FRANCISCO ALVES, AVE";"472";0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"609112.61";"7810310.69"
"10026";"631";"2";"1";"LEONTINO FRANCISCO ALVES, AVE";"472";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"609112.61";"7810310.69"
"10027";"638";"1";"1";"LEONTINO FRANCISCO ALVES, AVE";"489";0;0;0;0;3;5;19;6;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;37;"609098.08";"7810295.17"
"10028";"631";"1";"1";"LEONTINO FRANCISCO ALVES, AVE";"540";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"609347.49";"7810390.29"
"10028";"631";"2";"1";"LEONTINO FRANCISCO ALVES, AVE";"540";0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"609347.49";"7810390.29"
"10029";"631";"2";"1";"LEONTINO FRANCISCO ALVES, AVE";"642";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"608937.4";"7810251.01"
"10030";"3302B";"1";"1";"JOAO MOREIRA DA ROCHA, RUA";"21";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"606536.48";"7803065.94"
"10030";"3302B";"2";"1";"JOAO MOREIRA DA ROCHA, RUA";"21";0;0;0;0;0;6;5;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;"606536.48";"7803065.94"
"10031";"9503";"1";"1";"CYRO VAZ DE MELO, RUA";"240";0;0;0;0;0;0;4;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;7;"610269.49";"7803710.12"
"10032";"9503";"1";"1";"CYRO VAZ DE MELO, RUA";"536";0;0;0;0;0;0;4;4;1;1;1;1;0;0;0;1;2;0;0;0;1;0;0;0;16;"610506.22";"7803616.24"
"10034";"619";"3";"1";"ALVARES DE AZEVEDO, RUA";"66";0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"607823.72";"7807736.22"
"10035";"4205";"1";"1";"ALVARO MATA, RUA";"523";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"609023.7";"7800997.92"
"10036";"9501";"1";"1";"IGINO BONFIOLI, RUA";"47";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"610001.78";"7804146.41"
"10036";"9501";"7";"1";"IGINO BONFIOLI, RUA";"47";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;"610001.78";"7804146.41"
"10038";"9501";"1";"1";"IGINO BONFIOLI, RUA";"225";0;0;0;0;1;0;0;1;2;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;7;"609862.21";"7804247.03"
"10038";"9501";"7";"1";"IGINO BONFIOLI, RUA";"225";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"609862.21";"7804247.03"
"10041";"504";"1";"1";"AMERICO VESPUCIO, AVE";"365";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;5;"609422.83";"7800548.61"
"10041";"4102";"1";"1";"AMERICO VESPUCIO, AVE";"365";0;0;0;0;0;0;1;3;8;0;3;2;0;0;1;0;4;3;0;7;0;0;0;0;32;"609422.83";"7800548.61"
"10041";"4205";"1";"1";"AMERICO VESPUCIO, AVE";"365";0;0;0;0;0;1;1;3;0;0;7;3;0;0;0;0;1;0;0;0;0;0;0;0;16;"609422.83";"7800548.61"
"10042";"504";"1";"1";"AMERICO VESPUCIO, AVE";"435";0;0;0;0;3;1;1;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;9;"609322.85";"7800457.36"
"10042";"4102";"1";"1";"AMERICO VESPUCIO, AVE";"435";0;0;0;0;0;1;1;5;1;4;0;4;0;5;0;2;5;0;1;0;0;0;0;0;29;"609322.85";"7800457.36"
"10042";"4205";"1";"1";"AMERICO VESPUCIO, AVE";"435";0;0;0;0;0;3;5;4;2;2;2;1;0;0;2;0;1;3;0;0;0;0;0;0;25;"609322.85";"7800457.36"
"10043";"4102";"1";"1";"AMERICO VESPUCIO, AVE";"560";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"609289.63";"7800454.46"
"10043";"4205";"1";"1";"AMERICO VESPUCIO, AVE";"560";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"609289.63";"7800454.46"
"10043";"503";"1";"1";"AMERICO VESPUCIO, AVE";"560";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;"609289.63";"7800454.46"
"10044";"4205";"1";"1";"AMERICO VESPUCIO, AVE";"570";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"609537.05";"7800677.06"
"10044";"503";"1";"1";"AMERICO VESPUCIO, AVE";"570";0;0;0;0;1;2;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;"609537.05";"7800677.06"
"10044";"4103";"6";"1";"AMERICO VESPUCIO, AVE";"570";0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;"609537.05";"7800677.06"
"10044";"4102";"1";"1";"AMERICO VESPUCIO, AVE";"570";0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;7;"609537.05";"7800677.06"
"10045";"4102";"1";"1";"AMERICO VESPUCIO, AVE";"759";0;0;0;0;0;3;5;3;7;4;0;2;0;2;3;1;1;1;0;0;0;0;0;0;32;"609175.57";"7800243.68"
