SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23; Total geral ;X;Y
10022;637;4;1;LEONTINO FRANCISCO ALVES, AVE;209;;;;;;;;20;;;;;;;;;;;;;;;;;20;609520.75;7810438.61
10023;631;2;1;LEONTINO FRANCISCO ALVES, AVE;210;3;;;;;;;;;;;;;;;;;;;;;;;;3;609523.81;7810450.13
10023;637;1;1;LEONTINO FRANCISCO ALVES, AVE;210;;;;;;;;;;4;;;;;;;;;;3;;;;;7;609523.81;7810450.13
10024;630;1;1;LEONTINO FRANCISCO ALVES, AVE;275;3;;;;;;;;;;;;;;;;;;;;;;;;3;609347.98;7810379.95
10024;638;1;1;LEONTINO FRANCISCO ALVES, AVE;275;;;;;;21;;21;;13;;;;;;;13;30;12;;;;;;110;609347.98;7810379.95
10028;631;2;1;LEONTINO FRANCISCO ALVES, AVE;540;;;;;19;;;;;;;;;;;;;;;;;;;;19;609347.49;7810390.29
10030;3302B;2;1;JOAO MOREIRA DA ROCHA, RUA;21;;;;;;;;;;;;;;;;;2;1;;;;;;;3;606536.48;7803065.94
10031;9503;1;2;CYRO VAZ DE MELO, RUA;240;;;;;;11;;;;23;;;;;8;6;;;;;;;;;48;610269.49;7803710.12
10032;9503;1;2;CYRO VAZ DE MELO, RUA;536;;;;;;;;;;9;;;11;;10;;;;;;;;;;30;610506.22;7803616.24
10033;619;3;1;ALVARES DE AZEVEDO, RUA;60;;;;;;;;;;;;;;;;;;6;;;;;;;6;607775.53;7807715.42
10034;619;3;1;ALVARES DE AZEVEDO, RUA;66;;;;;;;;;24;;;;;;;;;;;;;;;;24;607823.72;7807736.22
10035;4205;1;2;ALVARO MATA, RUA;523;;;;;;;1;;;;;;;;;;;;;;;;;;1;609023.7;7800997.92
10036;9501;1;2;IGINO BONFIOLI, RUA;47;;;;;4;;26;;;;;;;;;;;;;;;;1;3;34;610001.78;7804146.41
10036;9501;7;2;IGINO BONFIOLI, RUA;47;;;;;;;;;;;;;;;;;;;;;;;1;;1;610001.78;7804146.41
10037;9501;7;1;IGINO BONFIOLI, RUA;118;;;;;;;;;1;;;;;;;;;;;;;;;;1;609945.89;7804199.28
10039;9501;1;1;IGINO BONFIOLI, RUA;322;;;;;;;;;;;2;;;;;;;;;;;;;;2;609787.18;7804312.65
10041;504;1;1;AMERICO VESPUCIO, AVE;365;;;;;;26;61;17;;22;;;;;;53;;;;;13;;;;192;609422.83;7800548.61
10041;504;2;1;AMERICO VESPUCIO, AVE;365;;;;;;;;;;;;;;;;;;;;;;14;6;;20;609422.83;7800548.61
10041;4102;1;1;AMERICO VESPUCIO, AVE;365;;;;;;;22;;;9;13;;;10;;;;;;;12;;;;66;609422.83;7800548.61
10041;4205;1;1;AMERICO VESPUCIO, AVE;365;;;;;;;;;14;;;35;;;;;;10;;1;;;;;60;609422.83;7800548.61
10042;504;1;1;AMERICO VESPUCIO, AVE;435;;;;;;;;;;;12;;;;;;40;;;;;;;;52;609322.85;7800457.36
10042;4102;1;1;AMERICO VESPUCIO, AVE;435;;;;;;;;32;;;;;;;;12;;;;;;;;;44;609322.85;7800457.36
10042;4205;1;1;AMERICO VESPUCIO, AVE;435;;;;;;;;34;;;16;10;;;;;;;;;;;;1;61;609322.85;7800457.36
10043;503;1;1;AMERICO VESPUCIO, AVE;560;;;;;;2;;;7;7;4;;;;;;;20;;;;;;;40;609289.63;7800454.46
10043;503;2;1;AMERICO VESPUCIO, AVE;560;;;;;;;;;;;;;;;;;;;;;;2;;;2;609289.63;7800454.46
10043;4102;1;2;AMERICO VESPUCIO, AVE;560;;;;;;;;;;;;;;;2;11;;;;;;;;;13;609289.63;7800454.46
10043;4205;1;2;AMERICO VESPUCIO, AVE;560;;;;;;;;;;;;;;;;;;2;;;;;;;2;609289.63;7800454.46
10044;503;1;1;AMERICO VESPUCIO, AVE;570;;;;;;;;;20;;;9;;;;;;;;12;;;;;41;609537.05;7800677.06
10044;4102;1;2;AMERICO VESPUCIO, AVE;570;;;;;;;;;3;7;;6;;;2;;;3;4;6;;;;;31;609537.05;7800677.06
10044;4103;1;2;AMERICO VESPUCIO, AVE;570;;;;;;;;1;;;;;6;5;;2;;;;;;;;;14;609537.05;7800677.06
10044;4103;6;1;AMERICO VESPUCIO, AVE;570;;;;;;;;;;;;;;2;6;;;;9;;1;;;;18;609537.05;7800677.06
10044;4205;1;2;AMERICO VESPUCIO, AVE;570;;;;;;;3;9;;4;;;10;;;;10;2;;;;;1;;39;609537.05;7800677.06
10045;504;1;1;AMERICO VESPUCIO, AVE;759;;;;;;7;;;;;11;;;;;;23;;;;;;;;41;609175.57;7800243.68
10045;4102;1;1;AMERICO VESPUCIO, AVE;759;;;;;;;67;;24;;;;22;;;;;;;;;;;;113;609175.57;7800243.68
10046;503;1;1;AMERICO VESPUCIO, AVE;780;;;;;;;;;;3;6;;;;;;;;;;;;;;9;609122.9;7800208.53
10046;4102;1;2;AMERICO VESPUCIO, AVE;780;;;;;;;;;;;;;;;;;;1;;;;;;;1;609122.9;7800208.53
10047;503;1;1;AMERICO VESPUCIO, AVE;1022;;;;;;;;16;;;;;;;;;;;;;;;;;16;608976.35;7800040.41
10047;503;2;1;AMERICO VESPUCIO, AVE;1022;;;;;;;;;;;;;;;;;;;;;;;2;;2;608976.35;7800040.41
10047;4102;1;2;AMERICO VESPUCIO, AVE;1022;;;;;;;;;;;;;;5;;;;4;;;;;;;9;608976.35;7800040.41
10048;504;1;1;AMERICO VESPUCIO, AVE;1029;;;;;;;;;;;;;;;;31;;;;;;;;;31;608990.9;7800021.04
10048;4102;1;1;AMERICO VESPUCIO, AVE;1029;;;;;;;;;;;;14;;;;;;;;;5;;;;19;608990.9;7800021.04
10049;640;1;1;MARIA LUCIA PETIT, RUA;313;;;;;;;8;13;;;;;;;;;;;;;;1;;;22;606194.31;7808648.09
10049;4103;1;2;MARIA LUCIA PETIT, RUA;313;;;;;;;2;;;;;;;;;;;;;;;;;;2;606194.31;7808648.09
10050;504;1;1;AMERICO VESPUCIO, AVE;1271;;;;;;;;;16;;;;;;;;31;;19;;16;;;;82;608808.33;7799724.18
10050;504;2;1;AMERICO VESPUCIO, AVE;1271;;;;;;;;;;;;;;;;;;;;;;18;;;18;608808.33;7799724.18
10051;503;1;1;AMERICO VESPUCIO, AVE;1278;;;;;;;;;;;;;;;;8;;37;;;;;;;45;608787.8;7799737.17
10051;503;2;1;AMERICO VESPUCIO, AVE;1278;;;;;;;;;;;;;;;;;;;;;;9;5;;14;608787.8;7799737.17
10052;503;1;1;AMERICO VESPUCIO, AVE;2000;;;;;;;22;12;;;;;;;;;;;;;;;;;34;608666.03;7799284.62
10052;9404;1;2;AMERICO VESPUCIO, AVE;2000;;;;;;;;;;;;;5;;;;;;;;;;;;5;608666.03;7799284.62
10053;503;1;1;AMERICO VESPUCIO, AVE;2884;;;;;;;17;7;;;;;10;;;;;;;;;;;;34;608441.64;7799153.08
10053;503;2;1;AMERICO VESPUCIO, AVE;2884;;;;;;;;;;;;;;;;;;;;;;2;;;2;608441.64;7799153.08
10053;4032;1;1;AMERICO VESPUCIO, AVE;2884;;;;1;;1;;;;;;;;;;;;;;;;;;;2;608441.64;7799153.08
10054;608;1;1;ANDRADA E SILVA, RUA;132;;;;;;;;3;;;;;;;;;;4;;;;;2;;9;605423.88;7806972.5
10054;608;4;1;ANDRADA E SILVA, RUA;132;;;;;;;22;;;;;;;;;;;;;;;;;;22;605423.88;7806972.5
10054;608;5;1;ANDRADA E SILVA, RUA;132;;;;;;;;;;;;7;;;;;;;;;;;;;7;605423.88;7806972.5
10055;608;1;1;ANDRADA E SILVA, RUA;268;;;;;;;26;;;;;;;;;62;;;;;;;;;88;605431.72;7806965.98
10055;608;6;1;ANDRADA E SILVA, RUA;268;;;;;;17;17;;;;;;;;;;;;;;;;;;34;605431.72;7806965.98
10057;64;1;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;;;;;;;;;;;;;;;8;8;608863.56;7803739.05
10057;64;3;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;1;1;;5;2;;;3;1;;;;;;;;;;13;608863.56;7803739.05
10057;67;1;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;;;;;;;3;20;;;;;;;;23;608863.56;7803739.05
10057;67;5;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;;;;;;;;;1;;;;;;;1;608863.56;7803739.05
10057;506;1;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;15;;15;;;;;;;;;;;;;;;;30;608863.56;7803739.05
10057;506;2;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;73;;;;;;;;;;;;;;;;;73;608863.56;7803739.05
10057;506;3;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;;;;;;;;;;6;;;;;;6;608863.56;7803739.05
10058;503;1;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;;4;;;;;;;8;;;7;21;;4;;;;;;44;608909.9;7803614.33
10058;503;2;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;;;;;;;;;;;;;;;;;;2;;;2;608909.9;7803614.33
10058;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;;11;;6;3;;;14;;3;;5;12;16;;;;;;;70;608909.9;7803614.33
10059;64;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;;;;5;;;;;;;;;5;608535.23;7803624.46
10059;64;3;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;;;;;4;;;;;;;;4;608535.23;7803624.46
10059;67;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;1;;;;;;;;;;;;;;;;;1;608535.23;7803624.46
10059;506;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;4;;;;;;;;9;;;;;;;13;608535.23;7803624.46
10059;506;2;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;;;;;;30;;;;;;;30;608535.23;7803624.46
10059;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;3;3;;;;;;;;;;;;;;;;;6;608535.23;7803624.46
10059;5401;1;2;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;1;2;;;;;;;;;;;;3;608535.23;7803624.46
10059;5401;6;2;ANTONIO ABRAHAO CARAM, AVE;264;;;;1;;;;;;;;;;;;;;;;;;;;;1;608535.23;7803624.46
10060;64;1;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;;;;;;;1;;;;;;1;608386.61;7803572.74
10060;64;3;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;2;;;3;;;;;;;;;5;608386.61;7803572.74
10060;67;1;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;;3;;;;;;;;;;;3;608386.61;7803572.74
10060;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;5;;;2;2;;;;;;;;;3;;;;12;608386.61;7803572.74
10061;64;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;4;;;;;;3;1;15;4;;10;3;;6;10;;;;56;608421.04;7803552.24
10061;64;3;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;2;4;;;;6;3;;;;12;14;;;;;;;41;608421.04;7803552.24
10061;67;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;;1;;;6;4;11;;;;1;10;;;;;;;33;608421.04;7803552.24
10061;67;5;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;5;;5;;;;;;;7;;;;;;;;;17;608421.04;7803552.24
10061;503;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;;;;;;;;;;;;;;;3;;;;3;608421.04;7803552.24
10061;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;7;;;;;;11;;;;;;;;11;2;;;31;608421.04;7803552.24
10062;64;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;4;;;3;;;;;;;7;608186.8;7803502.83
10062;67;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;1;;;;;;;;;;;;2;;;2;;1;;6;608186.8;7803502.83
10062;504;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;11;;;;;;;;;;;;;11;608186.8;7803502.83
10062;506;2;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;18;;;;;;;;;;;;;18;608186.8;7803502.83
10062;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;2;;;;;;;;;;;2;;4;608186.8;7803502.83
10063;64;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;;;;;;;;;21;;;;;;;;;21;608045.07;7803421.35
10063;64;3;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;3;2;4;;;;;;;;;;;;;;;;9;608045.07;7803421.35
10063;67;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;1;;;;17;;;;;;;;;;;;;18;608045.07;7803421.35
10063;67;5;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;8;;;;;;;;;;;;;;;;;;8;608045.07;7803421.35
10063;503;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;52;10;;;;;3;;;;4;;;;;;;;69;608045.07;7803421.35
10063;503;2;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;;;;;;;;;;;;;;;;5;;5;608045.07;7803421.35
10063;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;;11;;;;5;;;;11;;;;;;;;27;608045.07;7803421.35
10064;64;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;;;6;8;;;;;;;14;607990.39;7803434.44
10064;64;3;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;1;;;;;;;;;;;;;;;;1;607990.39;7803434.44
10064;67;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;4;;;;;1;;;;;;;;;;;5;607990.39;7803434.44
10064;504;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;23;;;;;;;;;;;;;23;607990.39;7803434.44
10064;506;2;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;5;;;20;;;;;;;;25;607990.39;7803434.44
10064;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;3;;;;;;;;;;;;;;;;;;3;607990.39;7803434.44
10065;64;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;1;;;;5;9;;9;;;;;;;;;;;24;607879.18;7803363.47
10065;64;3;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;;;;;;9;;;;10;;;;;;;;;19;607879.18;7803363.47
10065;67;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;;;;11;7;;;;;43;37;;;;;;;;98;607879.18;7803363.47
10065;67;5;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;;9;;;;;;;;;;;;;;;;;9;607879.18;7803363.47
10065;503;2;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;;;;;;;;;;;;;;;;2;;;2;607879.18;7803363.47
10065;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;;;;;;6;;1;;;;;;;;;;;7;607879.18;7803363.47
10066;64;1;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;6;5;2;;;;;;4;;29;;;;;;;;46;607838.2;7803381.71
10066;64;3;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;3;;;;;;;;;;;;;;;;;;3;607838.2;7803381.71
10066;67;1;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;3;;;;3;;;;;;;;;;;;;;6;607838.2;7803381.71
10066;504;1;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;;;;12;;;;;;13;;;;;;25;607838.2;7803381.71
10066;506;1;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;18;;;;;;;;;;;;;;;;;;18;607838.2;7803381.71
10066;506;2;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;4;;;;;;14;;;;;;;;;18;607838.2;7803381.71
10066;506;4;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;;;;;;;;;;13;;;;;;13;607838.2;7803381.71
10066;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;2;;;;;;3;;;;3;;;;;;;;8;607838.2;7803381.71
10067;64;1;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;1;5;6;;13;;;;;9;;;;5;;;;3;;;42;607553.16;7803281.59
10067;67;1;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;6;1;;;;;;;7;;5;;;;;;1;;20;607553.16;7803281.59
10067;504;1;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;3;;13;;;;;;;;;;35;24;8;3;;;;86;607553.16;7803281.59
10067;506;1;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;3;;;4;;;;;;;;;;;7;607553.16;7803281.59
10067;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;;;1;;;;4;;2;;;;;;7;607553.16;7803281.59
10068;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;1001;;;;;;;;43;31;16;7;24;;;;;8;;;;;;;;129;607625.66;7803279.36
10070;702;1;1;JOAQUIM CLEMENTE, RUA;452;;;;;;23;;;;;;;;6;;;14;;;;7;7;;;57;610698.52;7808282.09
10071;705;6;1;SAO MIGUEL, RUA;119;;;;;;25;16;;;;;5;;;;20;;;;;;;;;66;608501.35;7805739.81
10073;63;6;1;PRESIDENTE ANTONIO CARLOS, AVE;561;4;;;;;;;;;;;;;;;;;;;;;;;;4;610555.53;7798534.06
10073;4102;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;3;;;;;100;62;12;21;;40;59;;25;12;52;;16;25;;;4;;431;610555.53;7798534.06
10073;4103;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;25;;;;;;;;23;;;;;;;;;;48;610555.53;7798534.06
10073;4106;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;20;;;;8;;;;;;4;;;;;;;;32;610555.53;7798534.06
10073;4205;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;5;;;;;;;;;;;;;15;;;;;20;610555.53;7798534.06
10073;5104;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;3;;2;;;;;8;;;;;;;;;;13;610555.53;7798534.06
10073;5104;3;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;;;;;1;;;2;;;;;;;;;;3;610555.53;7798534.06
10073;8203;8;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;20;;;;;;;;;;;;;;;;;;20;610555.53;7798534.06
10073;8208;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;;;;;34;;;;;;;;;;;;;34;610555.53;7798534.06
10073;8401;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;23;5;3;9;10;31;21;11;;;19;53;22;10;;20;5;1;;243;610555.53;7798534.06
10073;9501;7;2;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;;;;;;;;4;;;;;;;;;;4;610555.53;7798534.06
10073;9502;3;2;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;4;13;;8;;;14;;20;;50;;;7;;;;116;610555.53;7798534.06
10073;9805;3;2;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;3;;;2;9;13;;;;4;19;;;28;;;;13;;91;610555.53;7798534.06
10074;63;6;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;2;;;;;;;;;;;;;;;;;;;;;;;2;610602.76;7798569.45
10074;4102;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;5;;;;;;7;;;;;;;;;;;;;12;610602.76;7798569.45
10074;4103;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;1;;;;;;;;;20;;4;;;;;25;610602.76;7798569.45
10074;4103;6;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;1;;;;;;;;;4;;;;;26;10;;;;;41;610602.76;7798569.45
10074;4106;1;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;1;;;;;;;;;;;;;8;3;;12;610602.76;7798569.45
10074;4205;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;;;;12;;;;6;;15;11;12;;;;;56;610602.76;7798569.45
10074;5104;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;14;;;;;;10;;;;;;;;;;;;24;610602.76;7798569.45
10074;5104;3;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;;;6;;;;;;;;;;;;;;6;610602.76;7798569.45
10074;8203;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;;;;;;;;;;;;;;;4;;4;610602.76;7798569.45
10074;8203;7;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;1;;;;1;;24;;;;;5;;;;;;31;610602.76;7798569.45
10074;8208;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;;;;3;;12;;;;;;;;;;;15;610602.76;7798569.45
10074;8401;1;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;14;3;;3;;;3;;;4;;;;;;;;;27;610602.76;7798569.45
10074;9501;1;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;;;;;;;;5;;;;;;;;;5;610602.76;7798569.45
10074;9501;7;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;;;;;;;;;;;;;;;;0;0;610602.76;7798569.45
10074;9502;3;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;9;;;;;;;9;;;6;;2;;;;;;;26;610602.76;7798569.45
10074;9801;1;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;1;;;;;;;;;;;;;;;;1;610602.76;7798569.45
10074;9805;3;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;5;;16;;;14;;21;;40;11;;;4;;;2;;113;610602.76;7798569.45
10075;705;6;1;DOS JESUITAS, RUA;3;;;;;;;;;;;;;;;4;;;;1;;;;;;5;610143.32;7805496.09
10076;705;6;1;NELIA, RUA;271;;;;;;;;;;;1;;;;12;;;;;;;;;;13;609737.71;7805552.38
10078;705;6;1;AMANDO COUTO, RUA;270;;;;;;;;;;;;;;1;;;2;;;;;;;;3;609848.21;7805596.48
10079;4102;1;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;;;21;14;;11;;;;;;;;18;;;7;12;;83;610448.05;7798810.57
10079;4103;1;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;43;;15;5;;23;;;11;;;;;;;;;;;97;610448.05;7798810.57
10079;4103;6;1;PRESIDENTE ANTONIO CARLOS, AVE;955;;;;;;;;12;;;;;;;;;;;12;;;;;;24;610448.05;7798810.57
