SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Total geral;X;Y
40010;4403D;1;1;ABILIO MACHADO, AVE;1274;;;;;;;;;2;2;1;;1;2;;;2;;1;;;;;;11;604623.54;7798701.59
40011;4410;1;1;ABILIO MACHADO, AVE;1499;;;;;;;4;1;;2;;;;;;;2;2;1;;;;;;12;604395.61;7798795.29
40011;1404A;5;2;ABILIO MACHADO, AVE;1499;;;;;;1;8;;5;4;;6;3;5;2;1;;3;2;;;;;;39;604395.61;7798795.29
40011;4403D;1;1;ABILIO MACHADO, AVE;1499;;;;;;;;;2;4;;3;2;;;;1;;3;;;1;;;16;604395.61;7798795.29
40012;4410;1;1;ABILIO MACHADO, AVE;1558;;;;;;;3;;3;;1;3;;;;5;5;;;;;1;;;20;604394.99;7798809.87
40012;1404A;5;1;ABILIO MACHADO, AVE;1558;;;;;;;;2;3;2;4;;1;5;2;3;4;5;;;;;;;30;604394.99;7798809.87
40012;4403D;1;1;ABILIO MACHADO, AVE;1558;;;;;;;2;1;2;4;3;;10;13;4;5;4;7;1;3;;1;;;59;604394.99;7798809.87
40013;4410;1;1;ABILIO MACHADO, AVE;1712;;;;;;;;;;;;;2;;;2;2;4;;;;;;;9;604285.25;7798977.31
40013;1404A;5;1;ABILIO MACHADO, AVE;1712;;;;;;;;3;3;10;2;2;3;2;2;3;1;2;;;;;;;34;604285.25;7798977.31
40013;4403D;1;1;ABILIO MACHADO, AVE;1712;;;;;;;2;;3;;3;3;;2;2;1;1;2;;;;;;;19;604285.25;7798977.31
40015;4410;1;1;ABILIO MACHADO, AVE;1940;;;;;;;1;2;;;2;3;2;5;;;2;4;2;;2;;;;25;604185.66;7799196.71
40015;1404A;5;1;ABILIO MACHADO, AVE;1940;;;;;;;1;2;3;7;5;7;;;;1;3;;2;;;;;;30;604185.66;7799196.71
40015;4403D;1;1;ABILIO MACHADO, AVE;1940;;;;;;;2;1;10;4;5;11;5;17;4;6;10;12;;;1;;;;89;604185.66;7799196.71
40019;406;1;1;ABILIO MACHADO, AVE;2297;;;;;;1;5;4;;;;;5;3;2;3;2;4;;;6;;;;35;603948.92;7799539.38
40019;4410;1;1;ABILIO MACHADO, AVE;2297;;;;;;8;13;5;;2;;;;3;6;;2;2;;7;1;;2;;50;603948.92;7799539.38
40019;1404A;5;2;ABILIO MACHADO, AVE;2297;;;;;;1;9;12;6;5;6;6;9;5;4;;5;8;2;;;;;;79;603948.92;7799539.38
40019;4403D;1;1;ABILIO MACHADO, AVE;2297;;;;;;;13;4;16;6;4;17;8;9;4;4;1;8;1;2;1;1;;;99;603948.92;7799539.38
40020;406;1;1;ABILIO MACHADO, AVE;3000;;;;;;;5;4;;;2;5;;6;2;;5;11;25;;;4;3;;71;603797.94;7799783.16
40020;4410;1;1;ABILIO MACHADO, AVE;3000;;;;;;1;1;4;;;;;2;;;;;4;;;1;;;;12;603797.94;7799783.16
40020;1404A;5;1;ABILIO MACHADO, AVE;3000;;;;;0;1;;2;;;2;;1;5;;;;;;;;;;;11;603797.94;7799783.16
40020;4403D;1;1;ABILIO MACHADO, AVE;3000;;;;;;;2;;;4;;8;2;4;4;4;1;3;;2;;;;;34;603797.94;7799783.16
40021;406;1;1;ABILIO MACHADO, AVE;3041;;;;;;2;7;;;;2;3;;3;;;2;9;4;;;;;;32;603781.53;7799787.08
40021;4410;1;1;ABILIO MACHADO, AVE;3041;;;;;;;3;1;1;;;;3;6;;;2;;1;;1;;;;19;603781.53;7799787.08
40021;1404A;5;2;ABILIO MACHADO, AVE;3041;;;;;1;4;12;5;;2;;4;6;5;8;1;8;5;3;;;;3;;69;603781.53;7799787.08
40021;4403D;1;1;ABILIO MACHADO, AVE;3041;;;;;;;5;3;14;7;1;6;1;9;7;5;2;7;;;;;;;67;603781.53;7799787.08
41231;4410;1;1;ABILIO MACHADO, AVE;1709;;;;;;2;8;1;1;2;;;;;;;;;2;;;;;;17;604258.5;7799005.5
41231;1404A;5;2;ABILIO MACHADO, AVE;1709;;;;;;3;2;2;3;;3;4;5;10;4;6;;2;;;;1;3;;47;604258.5;7799005.5
41231;4403D;1;1;ABILIO MACHADO, AVE;1709;;;;;;;2;4;3;4;2;14;7;11;2;;;3;3;;3;;;;57;604258.5;7799005.5
41480;4410;1;1;ABILIO MACHADO, AVE;385;;;;;;6;4;;;2;;;;3;;;2;;1;;;;;;18;605075.07;7797960.17
41480;8401;1;2;ABILIO MACHADO, AVE;385;;;;;;3;2;3;2;;;3;;1;2;;1;3;4;1;;;;;26;605075.07;7797960.17
41480;9411;1;2;ABILIO MACHADO, AVE;385;;;;;;;5;2;;;;;;;2;2;;;1;;;;;;12;605075.07;7797960.17
41480;1404A;5;2;ABILIO MACHADO, AVE;385;;;;;;3;3;5;;2;6;;4;;2;;;2;;;1;;;;27;605075.07;7797960.17
41480;4403D;1;1;ABILIO MACHADO, AVE;385;;;;;;1;15;;10;4;1;3;;;2;;;5;1;;;;;;42;605075.07;7797960.17
41481;4410;1;1;ABILIO MACHADO, AVE;559;;;;;;1;;1;;;;;;;;;;;;;;;;;2;604867.84;7798041.68
41481;8401;1;2;ABILIO MACHADO, AVE;559;;;;;;1;2;;;;;;;;;;;;;;;;;;3;604867.84;7798041.68
41481;9411;1;2;ABILIO MACHADO, AVE;559;;;;;;2;1;;2;;;;1;;1;5;;;1;;;;;;13;604867.84;7798041.68
41481;1404A;5;2;ABILIO MACHADO, AVE;559;;;;;;;5;5;3;;;;;3;2;1;2;;;;;;;;21;604867.84;7798041.68
41481;4403D;1;1;ABILIO MACHADO, AVE;559;;;;;;;3;3;;;;;;;;;;;;;;;;;6;604867.84;7798041.68
41482;4410;1;1;ABILIO MACHADO, AVE;1867;;;;;;;3;1;;3;;3;3;;;;3;4;6;;;;;;26;604208.28;7799115.14
41482;4403D;1;1;ABILIO MACHADO, AVE;1867;;;;;;;2;;;4;1;;3;4;2;6;1;2;3;;;;;;28;604208.28;7799115.14
22156;822;2;1;ACACIO CORREA DOLABELA, RUA;175;;;;;;;;;;;;;;5;;;2;1;2;;;;;;10;614841.16;7803558.88
22156;822;3;1;ACACIO CORREA DOLABELA, RUA;175;;;;;;6;;;;;;;;;;;;;;;;;;;6;614841.16;7803558.88
22156;5502C;1;1;ACACIO CORREA DOLABELA, RUA;175;;;;;1;1;8;1;3;2;2;1;5;11;8;3;;3;1;;1;;;;54;614841.16;7803558.88
22157;822;2;1;ACACIO CORREA DOLABELA, RUA;210;;;;;;;;;;;;;;;;;;1;1;;;;;;2;614842.62;7803547.56
11863;615;1;1;ACACIO TELES PEREIRA, RUA;211;;;;;;;;4;;;;1;1;;;3;3;;;;;;;;12;605044.52;7806320.12
11864;615;1;1;ACACIO TELES PEREIRA, RUA;218;;;;;;;;;;;;1;;;;;3;;;;;;;;4;605042.61;7806329.37
30006;8203;7;2;ACUCENAS, RUA;899;;;;;;;;1;;;;1;;1;;2;;;;;;;;;5;607091.13;7795060.07
30007;8203;1;1;ACUCENAS, RUA;1044;;;;;1;;;;;;;;;;;;;;;;3;2;2;;8;606925.84;7794983.58
30007;8203;8;1;ACUCENAS, RUA;1044;;;;;;1;8;4;2;;2;2;;;;;3;2;;;;;;;23;606925.84;7794983.58
30008;2152;1;1;ACUCENAS, RUA;1071;;;;;;2;4;21;5;2;4;1;2;9;5;2;1;;;;;;;;58;606910.39;7794968.86
30004;1505;2;2;ACUDES, AVE;69;;;;;;1;;;;;;;;;;;;;;;;;;;1;604110.96;7796056.46
11895;504;1;1;ADAUTO FEITOSA, RUA;61;;;;;;;2;;;;3;;;;;;;;;;;;;;5;611172.21;7803450.67
11895;5104;1;1;ADAUTO FEITOSA, RUA;61;;;;;;6;24;8;8;5;1;4;4;;2;5;3;1;3;;;2;;;74;611172.21;7803450.67
11895;5104;3;1;ADAUTO FEITOSA, RUA;61;;;;;;;10;9;8;;1;2;1;2;4;;1;;;;;;;;36;611172.21;7803450.67
31744;321;2;1;ADELAIDE ROCHA, RUA;270;;;;;;;;;;;;4;6;;;;;;;;;;;;10;607475.75;7788229.69
30014;308;1;1;ADELIA CARMEN DA SILVA, RUA;91;;;;;2;11;3;8;2;;2;3;2;4;;4;;;2;2;1;;;;47;599622.4;7789185.45
40761;4403C;1;1;ADENIR PEREIRA DE SOUZA, RUA;53;;;;;;;5;2;;1;1;3;;;;;;;;;;;;;12;603254.33;7801065.37
40762;4403C;1;1;ADENIR PEREIRA DE SOUZA, RUA;132;;;;;;;;;;;;;;;;;1;;;;;;;;1;603268.5;7801070.72
32329;3150;1;1;ADERBAL RODRIGUES VAZ, RUA;586;;;;;;;;;;;;;;;1;;;1;;;;;;;2;600257.3;7790566.01
32382;3150;1;1;ADERBAL RODRIGUES VAZ, RUA;1088;;;;;;;;;;2;;;;;1;;3;1;;;;;;;6;599929.94;7790953.01
32390;3150;1;1;ADERBAL RODRIGUES VAZ, RUA;794;;;;;;1;;;;;;;;;;;;;;;;;;;1;600118.95;7790731.61
32391;335;1;1;ADERBAL RODRIGUES VAZ, RUA;406;;;;;;;1;;;;1;;;2;;;;;;3;;;;;7;600503.1;7790269.06
32391;3150;1;1;ADERBAL RODRIGUES VAZ, RUA;406;;;;;;;;;;;;;;;;;;;;1;;;;;1;600503.1;7790269.06
32402;335;1;1;ADERBAL RODRIGUES VAZ, RUA;199;;;;;;6;2;3;;1;1;;3;;;3;;;;;;;;;19;600500.49;7790256.88
32402;3150;1;1;ADERBAL RODRIGUES VAZ, RUA;199;;;;;2;5;3;2;;;;;;2;;;;1;;;;;;;15;600500.49;7790256.88
30490;328;1;1;ADOLFO CIOLETTI, RUA;983;;;;;;;2;2;;;1;3;5;3;;;;;;;;;;;16;603373.81;7787529.31
40022;9405;3;2;ADOLFO MONTEIRO DE CASTRO, RUA;168;;;;;;0;6;1;1;2;;3;;;;;5;4;;;;;;;21;607970.51;7798389.45
30510;4031;1;1;ADONIAS FILHO, RUA;144;;;;;;;;;;1;;1;;;;;;1;;;;;;;3;603678.1;7795250.1
30510;4033;1;1;ADONIAS FILHO, RUA;144;;;;;;;;;1;;;;;;;;;;;;;;;;1;603678.1;7795250.1
30510;4033;3;1;ADONIAS FILHO, RUA;144;;;;;;;;;;;;;;;;1;;;;;;;;;1;603678.1;7795250.1
30511;401;1;1;ADONIAS FILHO, RUA;211;;;;;;;;;3;2;;;;;;;2;6;;;2;;;;14;603580.32;7795247.04
30511;401;3;1;ADONIAS FILHO, RUA;211;;;;;;;;3;;;;3;;;;;;;;;;;;;6;603580.32;7795247.04
30512;4031;1;1;ADONIAS FILHO, RUA;248;;;;;;;;;3;;;;;;;;;;;;1;;;;4;603550.94;7795254.8
30512;4033;1;1;ADONIAS FILHO, RUA;248;;;;;;;;;1;;;;;1;;;;;;;1;;;;4;603550.94;7795254.8
30512;4033;3;1;ADONIAS FILHO, RUA;248;;;;;;;;2;;;;;;;;;;;;;;;;;2;603550.94;7795254.8
30513;401;1;1;ADONIAS FILHO, RUA;357;;;;;;;8;3;5;;;2;;2;;4;11;;;2;;;;;37;603460.63;7795233.3
30513;401;3;1;ADONIAS FILHO, RUA;357;;;;;;;2;;;;;;;;;;;;;;;;;;2;603460.63;7795233.3
30514;4031;1;1;ADONIAS FILHO, RUA;368;;;;;;1;;;2;;2;;4;;;;1;;;;;;;;9;603490.05;7795247.4
30514;4033;3;1;ADONIAS FILHO, RUA;368;;;;;;1;;;;;;;;;;;;;;;;;;;1;603490.05;7795247.4
31438;1509;7;1;ADORINO FERREIRA, RUA;37;;;;;;23;10;2;14;;2;;4;;;;;;;;;;;;55;603409.28;7796403.17
90899;4113;1;2;AFONSO COSTA REIS, RUA;46;;;;;;;1;;;1;;2;6;4;4;6;9;6;10;;1;2;1;;53;611445.55;7791713.01
90899;4113;7;2;AFONSO COSTA REIS, RUA;46;;;;;;;;;;;;;;;;;;1;;;;;;;1;611445.55;7791713.01
22877;823;1;1;AFONSO DUARTE CARAPIA, RUA;391;;;;;;1;1;;;;;;;;;;;;;;;;;;3;617647.73;7803811.18
22137;5506A;1;1;AFONSO LOBATO, RUA;9;;;;;1;2;1;1;;;;2;;;;;;;;;;;;;8;614701.81;7805956.61
22137;5506A;2;1;AFONSO LOBATO, RUA;9;;;;;;18;4;;;;;;;;;;;;;;;;;;21;614701.81;7805956.61
90004;4032;1;1;AFONSO PENA, AVE;354;;;;;15;39;46;67;18;25;13;19;7;14;11;6;14;16;1;;2;;1;;315;610918.7;7797370
90004;4032;3;1;AFONSO PENA, AVE;354;;;;;;;4;;;;;;;;;;;;;;;;;;4;610918.7;7797370
90004;4103;1;1;AFONSO PENA, AVE;354;;;;;;81;67;39;43;28;19;6;11;;;3;3;12;;;;;;;313;610918.7;7797370
90004;4103;6;1;AFONSO PENA, AVE;354;;;;;6;27;115;57;31;21;13;28;48;32;5;6;3;;16;2;2;5;;1;418;610918.7;7797370
90004;4106;1;1;AFONSO PENA, AVE;354;;;;;;37;95;52;38;10;5;7;24;16;4;;7;6;12;4;3;1;;;320;610918.7;7797370
90004;4108;1;1;AFONSO PENA, AVE;354;;;;;9;21;50;27;33;24;10;20;19;40;19;33;27;19;;;;;;;351;610918.7;7797370
90004;4108;4;1;AFONSO PENA, AVE;354;;;;;;7;18;8;1;4;14;23;11;19;2;8;5;14;18;8;16;3;3;;181;610918.7;7797370
90004;5104;1;1;AFONSO PENA, AVE;354;;;;;10;26;22;18;13;8;6;1;12;11;6;12;5;5;8;4;;;;;165;610918.7;7797370
90004;5104;3;1;AFONSO PENA, AVE;354;;;;;;;2;9;3;;1;;8;3;4;;;5;2;1;;;;;38;610918.7;7797370
90004;5104;5;1;AFONSO PENA, AVE;354;;;;;;1;3;4;;;;;;;;;;;;;;;;;8;610918.7;7797370
90005;104;1;1;AFONSO PENA, AVE;367;;;;;;;;;;;;;;;;5;4;13;1;;;;;;24;610943.73;7797402.43
90005;1030;5;1;AFONSO PENA, AVE;367;;;;;;;;;;;;;;;;;;3;;;;;;;3;610943.73;7797402.43
90005;4032;1;1;AFONSO PENA, AVE;367;;1;;;5;20;45;16;23;19;26;34;29;26;55;31;61;28;13;11;19;2;8;;474;610943.73;7797402.43
90005;4032;3;1;AFONSO PENA, AVE;367;;;;;;;6;;;;;;;;;;;;;;;;;;6;610943.73;7797402.43
90005;4034;1;1;AFONSO PENA, AVE;367;;;;;;11;16;4;4;;7;7;8;12;12;7;12;6;;;;;;;107;610943.73;7797402.43
90005;4034;9;1;AFONSO PENA, AVE;367;;;;;;;;4;1;11;7;15;12;10;10;8;22;7;;;;;;;108;610943.73;7797402.43
90005;4034;10;1;AFONSO PENA, AVE;367;;;;;;;;;;;;;;;;;;;8;;9;3;;;19;610943.73;7797402.43
90005;4102;1;2;AFONSO PENA, AVE;367;;;;1;;;5;22;6;21;8;;17;14;16;9;39;23;26;2;6;1;2;;218;610943.73;7797402.43
90005;4103;1;2;AFONSO PENA, AVE;367;;;1;;;;3;11;;1;2;8;18;6;7;2;4;18;7;;;;;;88;610943.73;7797402.43
90005;4103;6;1;AFONSO PENA, AVE;367;;;;;;3;13;10;2;2;13;;5;9;1;2;1;;2;1;2;1;;;67;610943.73;7797402.43
90005;4106;1;1;AFONSO PENA, AVE;367;;;;;;;1;1;;10;;2;;;3;13;15;4;3;2;;2;2;;60;610943.73;7797402.43
90005;4107;1;2;AFONSO PENA, AVE;367;;;;;;2;4;6;;1;3;3;;1;;;;2;;;;3;;;24;610943.73;7797402.43
90005;4108;1;1;AFONSO PENA, AVE;367;;;;;2;5;41;22;12;16;7;8;18;10;22;21;34;24;;;;;;;240;610943.73;7797402.43
90005;4108;4;1;AFONSO PENA, AVE;367;;;;;;4;6;7;;7;20;19;19;5;5;8;11;17;7;6;1;5;1;;148;610943.73;7797402.43
90005;4201;1;2;AFONSO PENA, AVE;367;;;;;;4;8;6;9;1;5;9;13;7;18;6;12;20;9;4;7;1;;;140;610943.73;7797402.43
90005;8101;1;2;AFONSO PENA, AVE;367;;;;;;;11;8;8;7;10;3;9;7;11;13;9;18;5;12;7;3;1;;143;610943.73;7797402.43
90005;8401;1;2;AFONSO PENA, AVE;367;;;;;;;12;1;;;;1;;;2;5;7;13;;1;;;;;43;610943.73;7797402.43
90005;9402;1;1;AFONSO PENA, AVE;367;;;;;;8;12;16;9;7;17;30;4;16;8;;40;10;39;5;19;12;;1;254;610943.73;7797402.43
90005;9403;1;1;AFONSO PENA, AVE;367;;;;;;6;15;10;5;4;8;9;8;12;3;8;5;12;6;4;4;1;7;;128;610943.73;7797402.43
90005;9405;3;1;AFONSO PENA, AVE;367;;;;;;16;39;37;10;17;14;20;8;21;4;26;18;22;16;14;7;8;5;1;302;610943.73;7797402.43
90005;9415;1;1;AFONSO PENA, AVE;367;;;;;2;4;;;;;;;;;;;4;;1;;3;1;;;15;610943.73;7797402.43
90005;SC04A;1;1;AFONSO PENA, AVE;367;;;;;2;35;58;12;15;13;19;19;21;19;9;9;11;13;8;2;2;;3;;271;610943.73;7797402.43
90006;104;1;1;AFONSO PENA, AVE;388;;;;;;26;113;206;184;75;79;63;100;112;54;35;38;30;24;4;3;;3;;1149;610935.57;7797343.06
90006;1030;5;1;AFONSO PENA, AVE;388;;;;;;27;32;1;1;;;;;;;;;3;5;;;;;;68;610935.57;7797343.06
90007;3030;1;1;AFONSO PENA, AVE;540;;;;;1;9;;11;4;4;13;15;6;2;7;5;9;4;1;6;;2;;;99;611010.49;7797210.64
90007;4102;1;1;AFONSO PENA, AVE;540;6;1;;;7;38;109;142;47;36;60;47;59;29;33;46;73;83;37;25;13;21;10;;922;611010.49;7797210.64
90007;4107;1;1;AFONSO PENA, AVE;540;;;;;5;83;87;48;43;24;24;49;45;25;49;42;62;80;79;35;15;21;8;12;837;611010.49;7797210.64
90007;5106;1;1;AFONSO PENA, AVE;540;;;;1;9;12;8;16;6;10;15;21;17;9;5;2;12;11;;4;8;3;;;168;611010.49;7797210.64
90007;9501;1;2;AFONSO PENA, AVE;540;;;;;;1;;;;;1;;;;;;;3;;1;;1;;;7;611010.49;7797210.64
90007;9501;7;2;AFONSO PENA, AVE;540;;;;;;;;;;1;1;;1;;;;3;6;;6;;;1;;20;611010.49;7797210.64
90007;9503;1;2;AFONSO PENA, AVE;540;;;;;;1;10;;10;11;7;2;7;15;17;15;18;24;13;9;16;10;;;185;611010.49;7797210.64
90007;9805;3;2;AFONSO PENA, AVE;540;;;;;;2;8;11;9;9;4;19;9;13;7;19;11;26;25;21;12;;9;;213;611010.49;7797210.64
90007;SC02A;1;1;AFONSO PENA, AVE;540;;;;;;11;92;99;50;43;25;46;27;11;35;17;27;19;;;;;;;502;611010.49;7797210.64
90009;104;1;1;AFONSO PENA, AVE;749;;;;;;;;1;1;;1;1;;1;2;4;10;;3;;;;;;25;611147.24;7797046.25
90009;1030;5;1;AFONSO PENA, AVE;749;;;;;;;;;;;;;;;;;1;;1;;;;;;2;611147.24;7797046.25
90009;4032;1;1;AFONSO PENA, AVE;749;;;;;;;2;1;2;;15;12;3;10;2;10;2;5;6;;;5;4;;80;611147.24;7797046.25
90009;4032;3;1;AFONSO PENA, AVE;749;;;;;;;4;;;;;;;;;;;;;;;;;;4;611147.24;7797046.25
90009;4034;1;1;AFONSO PENA, AVE;749;;;;;;8;20;1;6;2;7;10;4;16;14;14;19;14;;;;;;;136;611147.24;7797046.25
90009;4034;9;1;AFONSO PENA, AVE;749;;;;;;;;2;6;3;3;10;6;7;12;13;16;5;;;;;;;84;611147.24;7797046.25
90009;4034;10;1;AFONSO PENA, AVE;749;;;;;;;;;;;;;;;;;;;8;6;10;10;3;;37;611147.24;7797046.25
90009;4102;1;2;AFONSO PENA, AVE;749;2;;;;0;6;9;19;5;9;16;38;26;12;16;51;56;81;33;25;18;25;15;4;465;611147.24;7797046.25
90009;4103;1;2;AFONSO PENA, AVE;749;;;;;1;;20;5;5;2;19;17;3;5;9;12;40;37;19;;;;;;193;611147.24;7797046.25
90009;4103;6;1;AFONSO PENA, AVE;749;;;;;0;1;22;8;10;2;8;5;7;14;2;6;8;;7;7;6;3;;;113;611147.24;7797046.25
90009;4106;1;1;AFONSO PENA, AVE;749;;;;;;15;13;5;14;8;17;14;12;14;6;17;16;27;8;5;3;4;2;;200;611147.24;7797046.25
90009;4107;1;2;AFONSO PENA, AVE;749;1;;;;1;8;39;16;18;12;6;18;16;3;12;24;24;9;13;;6;3;;;228;611147.24;7797046.25
90009;4108;1;1;AFONSO PENA, AVE;749;;;;;;;;;1;3;;;;;6;;8;3;;;;;;;21;611147.24;7797046.25
