SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23; Total geral ;X;Y
10043;4102;1;2;AMERICO VESPUCIO, AVE;560;;;;;;;;1;;;;;;;;;;;;;;;;;1;609289.63;7800454.46
10043;4205;1;2;AMERICO VESPUCIO, AVE;560;;;;;;;;;;;;3;1;3;;;2;3;;;;;;;12;609289.63;7800454.46
10043;503;1;1;AMERICO VESPUCIO, AVE;560;;;;;;;2;;2;1;2;2;1;1;;2;6;2;3;7;;;;;30;609289.63;7800454.46
10044;4102;1;2;AMERICO VESPUCIO, AVE;570;;;;;4;;;;;;;;;;;;;2;1;5;;1;;;13;609537.05;7800677.06
10044;4103;1;2;AMERICO VESPUCIO, AVE;570;;;;;1;;;2;;;1;;;;1;1;2;1;;;;;;;10;609537.05;7800677.06
10044;4103;6;1;AMERICO VESPUCIO, AVE;570;;;;;1;;2;;1;1;1;1;;1;;;;;;;4;;;;13;609537.05;7800677.06
10044;4205;1;2;AMERICO VESPUCIO, AVE;570;;;;;;;;1;;;;;;;;1;1;1;;;;1;;;6;609537.05;7800677.06
10044;503;1;1;AMERICO VESPUCIO, AVE;570;;;;;;5;8;;;;;1;5;1;;3;3;2;;;;;;;28;609537.05;7800677.06
10045;4102;1;1;AMERICO VESPUCIO, AVE;759;;;;;2;1;8;11;4;1;5;;1;8;1;1;1;;;;;;;;44;609175.57;7800243.68
10045;504;1;1;AMERICO VESPUCIO, AVE;759;;;;;;4;8;8;1;1;;3;;3;;1;18;4;;;;;;;51;609175.57;7800243.68
10045;504;2;1;AMERICO VESPUCIO, AVE;759;;;;;;;;;;;;;;;;;;;;;;1;2;;3;609175.57;7800243.68
10046;4102;1;2;AMERICO VESPUCIO, AVE;780;;;;;;;;;1;;2;4;;2;1;;4;7;;2;;;;;24;609122.9;7800208.53
10046;503;1;1;AMERICO VESPUCIO, AVE;780;;;;;;;3;;5;;2;1;1;;4;2;2;;;2;;;;;22;609122.9;7800208.53
10046;503;2;1;AMERICO VESPUCIO, AVE;780;;;;;;;;;;;;;;;;;;;;;1;1;;;2;609122.9;7800208.53
10047;4102;1;2;AMERICO VESPUCIO, AVE;1022;;;;;;;1;;;;1;;2;;1;1;1;;;5;;1;;;13;608976.35;7800040.41
10047;503;1;1;AMERICO VESPUCIO, AVE;1022;;;;;;2;1;;;;;1;;;;;;;;;;;;;4;608976.35;7800040.41
10048;4102;1;1;AMERICO VESPUCIO, AVE;1029;;;;;1;5;3;6;8;1;;6;3;8;6;1;;6;4;;;;;;57;608990.9;7800021.04
10048;504;1;1;AMERICO VESPUCIO, AVE;1029;;;;;;10;12;3;4;;;;;2;1;3;18;6;4;2;2;;;;68;608990.9;7800021.04
10049;4103;1;2;MARIA LUCIA PETIT, RUA;313;;;;;;;2;;;;;;;;;1;2;;;;;;;;6;606194.31;7808648.09
10049;640;1;1;MARIA LUCIA PETIT, RUA;313;;;;;;1;2;2;;;;1;1;1;1;;;;1;;;;;;10;606194.31;7808648.09
10050;504;1;1;AMERICO VESPUCIO, AVE;1271;;;;;;5;4;6;1;2;1;1;1;4;5;6;33;16;8;3;2;;;;98;608808.33;7799724.18
10050;504;2;1;AMERICO VESPUCIO, AVE;1271;;;;;;;;;;;;;;;;;;;;;4;2;;;6;608808.33;7799724.18
10051;503;1;1;AMERICO VESPUCIO, AVE;1278;;;;;;7;2;2;5;2;;3;3;2;3;2;8;1;3;9;;;;;51;608787.8;7799737.17
10051;503;2;1;AMERICO VESPUCIO, AVE;1278;;;;;;;;;;;;;;;;;;;;;;5;;;5;608787.8;7799737.17
10052;503;1;1;AMERICO VESPUCIO, AVE;2000;;;;;;;1;1;2;1;;1;;;;;1;;;;;;;;8;608666.03;7799284.62
10052;9404;1;2;AMERICO VESPUCIO, AVE;2000;;;;;;;;4;;;2;;;1;;;1;;;;;;;;9;608666.03;7799284.62
10053;503;1;1;AMERICO VESPUCIO, AVE;2884;;;;;;2;1;1;2;;;1;;2;1;2;6;6;4;;;;;;28;608441.64;7799153.08
10054;608;5;1;ANDRADA E SILVA, RUA;132;;;;;;;;;;;;1;;;;;1;;;;;;;;2;605423.88;7806972.5
10055;608;1;1;ANDRADA E SILVA, RUA;268;;;;;2;3;4;6;;1;;;;6;;2;;1;;;;;;;25;605431.72;7806965.98
10055;608;5;1;ANDRADA E SILVA, RUA;268;;;;;;;;;;;;2;;;;;;;;;;;;;2;605431.72;7806965.98
10055;608;6;1;ANDRADA E SILVA, RUA;268;;;;;;;2;;;;;;;;;;;;;;;;;;2;605431.72;7806965.98
10057;506;2;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;2;;;;;;;2;;;1;;;;;;;;;5;608863.56;7803739.05
10057;506;3;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;;;;;;;;;2;;;;;1;;3;608863.56;7803739.05
10057;506;4;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;;;;;;;;;2;;2;;;;;4;608863.56;7803739.05
10057;64;1;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;1;;;;;;;;;;1;;1;;;1;;4;608863.56;7803739.05
10057;67;1;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;;;;;1;1;;1;;;;;;;;3;608863.56;7803739.05
10058;503;1;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;;8;12;3;2;;;1;1;;;3;2;3;;;2;;;;38;608909.9;7803614.33
10058;503;2;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;;;;;;;;;;;;;;;;;;1;;;1;608909.9;7803614.33
10058;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;1;2;3;5;1;2;;;;1;1;1;;;;;;;;;17;608909.9;7803614.33
10059;504;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;1;;;1;3;2;6;;;;;;13;608535.23;7803624.46
10059;506;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;1;;;;;;;;;;;;;;;;;;1;608535.23;7803624.46
10059;506;2;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;1;;;;;;;;;;;;;;;;;;;1;608535.23;7803624.46
10059;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;1;2;;;;;3;1;;;;;;;;8;608535.23;7803624.46
10059;5401;1;2;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;1;;;;;;;;;;;;;;;;;;;1;608535.23;7803624.46
10059;64;3;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;1;;;;;;;;;;;;1;608535.23;7803624.46
10059;67;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;3;;;;2;;;;;;;;5;608535.23;7803624.46
10059;67;5;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;;;;;;1;;;;;;;1;608535.23;7803624.46
10060;504;1;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;1;;;;1;3;2;1;;;;;;9;608386.61;7803572.74
10060;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;3;;;;;;;;;;;;;;;;;3;608386.61;7803572.74
10060;64;1;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;1;;;;;;;;;;2;1;;;;;;4;608386.61;7803572.74
10060;64;3;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;;;;;;1;;;;;;;1;608386.61;7803572.74
10060;67;1;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;;;1;;;1;;;;;;;2;608386.61;7803572.74
10061;503;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;;;;;;;1;;;;2;;;;;;;;3;608421.04;7803552.24
10061;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;2;20;5;16;2;1;2;3;4;3;2;5;2;14;;;;1;;;83;608421.04;7803552.24
10061;64;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;2;;;1;;;2;;;1;3;9;2;3;2;;2;1;;28;608421.04;7803552.24
10061;64;3;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;1;1;1;2;;;3;1;;1;4;;2;;;;;;;16;608421.04;7803552.24
10061;67;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;1;;;;;1;;;;;6;;;;;;;;2;10;608421.04;7803552.24
10061;67;5;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;;;1;;;;;;;;;2;;;;;;;3;608421.04;7803552.24
10062;504;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;1;;;;12;1;3;;;;;;17;608186.8;7803502.83
10062;506;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;1;;2;;;;;;;;1;;;;;;;;4;608186.8;7803502.83
10062;506;2;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;1;;;;;1;;;;;2;;;;;;;;4;608186.8;7803502.83
10062;506;4;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;;;;1;;;;;;;1;608186.8;7803502.83
10062;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;1;2;;;;4;1;;;3;1;1;;1;;;;;15;608186.8;7803502.83
10062;64;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;1;;2;;1;;6;4;1;;;;;;15;608186.8;7803502.83
10062;64;3;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;1;2;;;1;;1;1;;;;;;;6;608186.8;7803502.83
10062;67;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;;;4;;4;;;;;;8;608186.8;7803502.83
10062;67;5;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;;;;1;;;;;;;1;608186.8;7803502.83
10063;503;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;2;;;;;2;;;;;6;1;;;;;;;11;608045.07;7803421.35
10063;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;3;6;14;2;3;1;6;3;4;7;5;13;56;3;4;;;;;130;608045.07;7803421.35
10063;64;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;3;;;1;;5;1;4;2;11;6;4;1;3;;;;;40;608045.07;7803421.35
10063;64;3;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;1;;1;;1;2;3;;2;11;1;7;;;;;;;29;608045.07;7803421.35
10063;67;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;1;;;1;2;;7;1;4;20;3;2;;1;;;;;42;608045.07;7803421.35
10063;67;5;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;1;;;;;;;;;8;1;;;;;;;;10;608045.07;7803421.35
10064;504;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;1;2;;3;12;5;3;;;;;;26;607990.39;7803434.44
10064;506;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;1;;;;1;;;;;;;;;;;;;2;607990.39;7803434.44
10064;506;2;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;1;;;;;;;;;;4;;;;;;;;5;607990.39;7803434.44
10064;506;3;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;;;;3;;;;;;;3;607990.39;7803434.44
10064;506;4;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;;;;2;9;;;;;;11;607990.39;7803434.44
10064;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;1;;1;;;3;;;;;;;;;5;607990.39;7803434.44
10064;64;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;1;;;;;;;1;1;4;3;;2;1;;2;;15;607990.39;7803434.44
10064;64;3;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;1;;;;2;;1;2;2;;1;;;;;;9;607990.39;7803434.44
10064;67;1;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;;3;6;2;;;;;;;11;607990.39;7803434.44
10064;67;5;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;;1;;2;;;;;;;3;607990.39;7803434.44
10065;503;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;3;;;;1;1;2;1;1;;2;4;1;;;;;;17;607879.18;7803363.47
10065;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;1;6;7;4;1;1;5;2;7;2;9;7;30;5;3;;;;;90;607879.18;7803363.47
10065;64;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;1;;;;1;1;;1;4;8;6;3;;5;;;;;30;607879.18;7803363.47
10065;64;3;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;4;2;2;2;1;7;1;1;2;5;9;4;;;;;;;41;607879.18;7803363.47
10065;67;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;1;;3;2;;4;1;7;;5;6;3;;1;;1;;;;34;607879.18;7803363.47
10065;67;5;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;1;2;2;;;;;;;;2;1;;;;;;;;8;607879.18;7803363.47
10066;504;1;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;;;;;;1;2;6;;;;2;;;;11;607838.2;7803381.71
10066;506;2;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;2;3;;;;;;;;;;;;;;;;5;607838.2;7803381.71
10066;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;;;;;;;;4;;;;;;;;4;607838.2;7803381.71
10066;64;1;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;;;;1;;;;;2;;;;;;;3;607838.2;7803381.71
10066;67;1;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;1;;;;2;;;2;;;;;;;;5;607838.2;7803381.71
10067;504;1;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;1;;;;;;;;3;18;2;1;;1;;;;28;607553.16;7803281.59
10067;506;2;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;3;4;20;;1;;1;;;;;;;;;;;;;29;607553.16;7803281.59
10067;506;4;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;;;;;;;;2;6;;1;;;;9;607553.16;7803281.59
10067;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;3;3;;;;;;;;;;;;1;;;1;;;8;607553.16;7803281.59
10067;64;1;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;;;;;;;;;;;;2;;;2;607553.16;7803281.59
10067;64;3;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;;1;1;;;1;;;;;;;;;3;607553.16;7803281.59
10067;67;1;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;;;;;;;3;;;;;;;;3;607553.16;7803281.59
10067;67;5;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;2;;;;;;;;;;;;;;;;;2;607553.16;7803281.59
10068;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;1001;;;;;;3;5;2;;4;1;8;1;2;;3;16;16;4;1;2;;;;68;607625.66;7803279.36
10073;4102;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;3;;;12;8;1;2;19;2;5;3;;;5;2;;;;1;;63;610555.53;7798534.06
10073;4103;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;1;2;1;;3;1;;;;1;1;;;;;;;;;11;610555.53;7798534.06
10073;4103;6;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;1;5;2;;1;;4;;;;;;1;;;;;;14;610555.53;7798534.06
10073;4106;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;1;1;;;1;;1;1;1;;;;;;;1;;;7;610555.53;7798534.06
10073;4205;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;1;3;;;1;;1;1;;;;4;2;;;;;;12;610555.53;7798534.06
10073;5104;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;4;;;;;;;;2;1;;;3;;;;;9;610555.53;7798534.06
10073;5104;3;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;1;3;;;;;;1;;;;;;;;;;;;5;610555.53;7798534.06
10073;5104;5;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;2;;;;;;;;;;;;;;;;;;2;610555.53;7798534.06
10073;8203;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;;;;;;;;;;;;;;;;1;;1;610555.53;7798534.06
10073;8203;8;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;2;;;;;1;;1;;;;;;;;;;;4;610555.53;7798534.06
10073;8208;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;1;;2;;;;1;;;;;;;;;;;;3;;7;610555.53;7798534.06
10073;8401;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;2;1;3;;3;;3;1;3;2;10;;7;13;5;2;1;1;;;56;610555.53;7798534.06
10073;9501;1;2;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;;;;;;;;;;;;;;;1;;;1;610555.53;7798534.06
10073;9501;7;2;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;;;;;;;;;;;;;;;;1;;1;610555.53;7798534.06
10073;9502;3;2;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;;;2;;3;4;2;1;4;3;5;1;;2;2;;;29;610555.53;7798534.06
10073;9805;3;2;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;1;16;1;;6;;1;2;4;;;;;3;5;;1;;2;;42;610555.53;7798534.06
10074;4102;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;1;2;;1;;;4;2;1;2;1;5;2;1;;;1;1;;24;610602.76;7798569.45
10074;4103;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;1;;;;;;1;1;;4;5;2;3;;;;;;17;610602.76;7798569.45
10074;4103;6;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;1;2;;;2;;;1;;;;;;;1;;;;8;610602.76;7798569.45
10074;4106;1;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;;;;;;2;;;;;;;;;;;;;2;610602.76;7798569.45
10074;4205;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;1;1;;;;;;1;;1;;2;3;;;;;;;10;610602.76;7798569.45
10074;51;2;1;PRESIDENTE ANTONIO CARLOS, AVE;618;;1;;;;;;;;;;;;;;;;;;;;;;;1;610602.76;7798569.45
10074;5104;1;2;PRESIDENTE ANTONIO CARLOS, AVE;618;;;;;;;1;1;;;;;;;;3;;4;;2;3;;2;;16;610602.76;7798569.45
